Source,Target,Weight
Calliphoridae (Muro),Amaryllidaceae (Muro),1
Calliphoridae (Muro),Apiaceae (Muro),2
Calliphoridae (Muro),Asteraceae (Muro),2
Calliphoridae (Nekoř),Apiaceae (Nekoř),1
Calliphoridae (Nesměř),Asteraceae (Nesměř),1
Calliphoridae (Petre_tii de Jos),Apiaceae (Petre_tii de Jos),1
Calliphoridae (Pouzdřany),Fabaceae (Pouzdřany),1
Calliphoridae (Pudasjrvi),Rosaceae (Pudasjrvi),1
Calliphoridae (Puntiro),Apiaceae (Puntiro),6
Calliphoridae (Puntiro),Cistaceae (Puntiro),1
Calliphoridae (Puntiro),Colchicaceae (Puntiro),2
Calliphoridae (Puntiro),Lamiaceae (Puntiro),1
Calliphoridae (Rasca),Apiaceae (Rasca),1
Calliphoridae (SaRitxola),Apiaceae (SaRitxola),15
Calliphoridae (SaRitxola),Asteraceae (SaRitxola),2
Calliphoridae (SaRitxola),Cistaceae (SaRitxola),34
Calliphoridae (Santorini),Asteraceae (Santorini),1
Calliphoridae (Scania),Asteraceae (Scania),29
Calliphoridae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),6
Calliphoridae (Skov_Olesen_2004),Ericaceae (Skov_Olesen_2004),20
Calliphoridae (Skov_Olesen_2004),Fabaceae (Skov_Olesen_2004),1
Calliphoridae (Skov_Olesen_2004),Salicaceae (Skov_Olesen_2004),1
Calliphoridae (SonBaco),Asphodelaceae (SonBaco),2
Calliphoridae (SonBaco),Cistaceae (SonBaco),4
Calliphoridae (SonBaco),Iridaceae (SonBaco),1
Calliphoridae (SonBaco),Lamiaceae (SonBaco),3
Calliphoridae (SonDoblons),Apiaceae (SonDoblons),1
Calliphoridae (SonDoblons),Cistaceae (SonDoblons),7
Calliphoridae (SonForteza),Asteraceae (SonForteza),4
Calliphoridae (SonGinard),Apiaceae (SonGinard),3
Calliphoridae (SonGinard),Asphodelaceae (SonGinard),1
Calliphoridae (SonGinard),Asteraceae (SonGinard),2
Calliphoridae (SonGinard),Cistaceae (SonGinard),6
Calliphoridae (SonGual),Cistaceae (SonGual),2
Calliphoridae (SonGual),Lamiaceae (SonGual),3
Calliphoridae (SonMutNou),Asteraceae (SonMutNou),2
Calliphoridae (SonMutNou),Cistaceae (SonMutNou),6
Calliphoridae (SonSali),Cistaceae (SonSali),11
Calliphoridae (SonSali),Euphorbiaceae (SonSali),1
Calliphoridae (SonSali),Lamiaceae (SonSali),2
Calliphoridae (Strani),Asteraceae (Strani),2
Calliphoridae (Suchov),Fabaceae (Suchov),4
Calliphoridae (UIB),Asteraceae (UIB),3
Calliphoridae (UIB),Cistaceae (UIB),3
Calliphoridae (UIB),Euphorbiaceae (UIB),2
Calliphoridae (Vale de Prazeres),Asteraceae (Vale de Prazeres),9
Calliphoridae (Vale de Prazeres),Cistaceae (Vale de Prazeres),2
Calliphoridae (Velké Pavlovice),Apiaceae (Velké Pavlovice),2
Calliphoridae (Velké Pavlovice),Asteraceae (Velké Pavlovice),1
Calliphoridae (Velké Pavlovice),Fabaceae (Velké Pavlovice),1
Calliphoridae (sHeretat),Amaryllidaceae (sHeretat),1
Calliphoridae (sHeretat),Apiaceae (sHeretat),3
Calliphoridae (sHeretat),Asteraceae (sHeretat),9
Calliphoridae (sHeretat),Caprifoliaceae (sHeretat),1
Calliphoridae (sHeretat),Cistaceae (sHeretat),4
Calliphoridae (sHeretat),Fabaceae (sHeretat),1
Camillidae (CanRefila),Colchicaceae (CanRefila),1
Cantharidae (AloeVera),Apiaceae (AloeVera),1
Cantharidae (EsCapdella),Asteraceae (EsCapdella),1
Cantharidae (Fajtův kopec),Apiaceae (Fajtův kopec),1
Cantharidae (Fajtův kopec),Asteraceae (Fajtův kopec),1
Cantharidae (Horbylunde_2005),Ericaceae (Horbylunde_2005),20
Cantharidae (Horbylunde_2005),Rubiaceae (Horbylunde_2005),6
Cantharidae (Horbylunde_2005),Salicaceae (Horbylunde_2005),1
Cantharidae (Isen_Bjerg_2004),Ericaceae (Isen_Bjerg_2004),1
Cantharidae (Isen_Bjerg_2005),Asteraceae (Isen_Bjerg_2005),3
Cantharidae (Isen_Bjerg_2005),Ericaceae (Isen_Bjerg_2005),16
Cantharidae (Janské Lázně),Ranunculaceae (Janské Lázně),1
Cantharidae (K Handrkovu),Caprifoliaceae (K Handrkovu),1
Cantharidae (Menorca),Apiaceae (Menorca),12
Cantharidae (Menorca),Asteraceae (Menorca),2
Cantharidae (Muro),Apiaceae (Muro),6
Cantharidae (Muro),Asteraceae (Muro),1
Cantharidae (Nesměř),Apiaceae (Nesměř),2
Cantharidae (SaRitxola),Apiaceae (SaRitxola),11
Cantharidae (Scania),Apiaceae (Scania),3
Cantharidae (Scania),Asteraceae (Scania),21
Cantharidae (Scania),Caprifoliaceae (Scania),1
Cantharidae (Scania),Fabaceae (Scania),1
Cantharidae (Scania),Hypericaceae (Scania),1
Cantharidae (Scania),Polygonaceae (Scania),1
Cantharidae (Scania),Ranunculaceae (Scania),2
Cantharidae (Scania),Rosaceae (Scania),1
Cantharidae (Scania),Rubiaceae (Scania),2
Cantharidae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),11
Cantharidae (Skov_Olesen_2004),Ericaceae (Skov_Olesen_2004),1
Cantharidae (Skov_Olesen_2004),Primulaceae (Skov_Olesen_2004),1
Cantharidae (SonGual),Amaryllidaceae (SonGual),1
Cantharidae (UIB),Apiaceae (UIB),4
Cantharidae (UIB),Asteraceae (UIB),6
Cantharidae (UIB),Euphorbiaceae (UIB),2
Cantharidae (UIB),Fabaceae (UIB),1
Carabidae (Scania),Ranunculaceae (Scania),1
Cephidae (Côte d'or),Asteraceae (Côte d'or),4
Cephidae (Côte d'or),Brassicaceae (Côte d'or),13
Cephidae (Côte d'or),Plantaginaceae (Côte d'or),1
Cephidae (Côte d'or),Ranunculaceae (Côte d'or),21
Cephidae (Côte d'or),Rosaceae (Côte d'or),1
Cephidae (Isen_Bjerg_2004),Rosaceae (Isen_Bjerg_2004),2
Cephidae (Isen_Bjerg_2005),Asteraceae (Isen_Bjerg_2005),1
Cephidae (Isen_Bjerg_2005),Rosaceae (Isen_Bjerg_2005),9
Cephidae (Isen_Bjerg_2005),Rubiaceae (Isen_Bjerg_2005),1
Cephidae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),1
Cephidae (Skov_Olesen_2004),Rosaceae (Skov_Olesen_2004),1
Cerambycidae (AloeVera),Apiaceae (AloeVera),25
Cerambycidae (Běstvina),Caprifoliaceae (Běstvina),3
Cerambycidae (Cap de Creus Natural Park),Apiaceae (Cap de Creus Natural Park),1
Cerambycidae (Chios),Apiaceae (Chios),19
Cerambycidae (Chios),Asteraceae (Chios),3
Cerambycidae (Chios),Cistaceae (Chios),18
Cerambycidae (Chios),Crassulaceae (Chios),1
Cerambycidae (EsCapdella),Apiaceae (EsCapdella),19
Cerambycidae (EsCapdella),Caprifoliaceae (EsCapdella),1
Cerambycidae (Fajtův kopec),Asteraceae (Fajtův kopec),2
Cerambycidae (Havranické vřesoviště),Asteraceae (Havranické vřesoviště),2
Cerambycidae (Horbylunde_2005),Rubiaceae (Horbylunde_2005),3
Cerambycidae (Horní Bečva),Apiaceae (Horní Bečva),3
Cerambycidae (Horní Bečva),Asteraceae (Horní Bečva),6
Cerambycidae (Isen_Bjerg_2004),Asteraceae (Isen_Bjerg_2004),2
Cerambycidae (Isen_Bjerg_2004),Ericaceae (Isen_Bjerg_2004),6
Cerambycidae (Isen_Bjerg_2004),Rubiaceae (Isen_Bjerg_2004),3
Cerambycidae (Isen_Bjerg_2005),Asteraceae (Isen_Bjerg_2005),2
Cerambycidae (Isen_Bjerg_2005),Ericaceae (Isen_Bjerg_2005),1
Cerambycidae (Janské Lázně),Ranunculaceae (Janské Lázně),1
Cerambycidae (Křižanov),Asteraceae (Křižanov),3
Cerambycidae (Louka pod Šobesem),Caprifoliaceae (Louka pod Šobesem),1
Cerambycidae (Menorca),Amaranthaceae (Menorca),2
Cerambycidae (Menorca),Apiaceae (Menorca),28
Cerambycidae (Menorca),Asteraceae (Menorca),83
Cerambycidae (Menorca),Brassicaceae (Menorca),1
Cerambycidae (Menorca),Frankeniaceae (Menorca),1
Cerambycidae (Menorca),Papaveraceae (Menorca),1
Cerambycidae (Menorca),Rosaceae (Menorca),23
Cerambycidae (Muro),Apiaceae (Muro),138
Cerambycidae (Petřín),Apiaceae (Petřín),2
Cerambycidae (Puntiro),Apiaceae (Puntiro),9
Cerambycidae (SaRitxola),Apiaceae (SaRitxola),46
Cerambycidae (Scania),Asteraceae (Scania),10
Cerambycidae (Scania),Caprifoliaceae (Scania),1
Cerambycidae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),1
Cerambycidae (Skov_Olesen_2004),Ericaceae (Skov_Olesen_2004),1
Cerambycidae (Skov_Olesen_2004),Rosaceae (Skov_Olesen_2004),1
Cerambycidae (SonDoblons),Apiaceae (SonDoblons),18
Cerambycidae (SonForteza),Apiaceae (SonForteza),14
Cerambycidae (SonForteza),Asteraceae (SonForteza),2
Cerambycidae (SonGinard),Apiaceae (SonGinard),4
Cerambycidae (SonGual),Apiaceae (SonGual),1
Cerambycidae (UIB),Apiaceae (UIB),16
Cerambycidae (UIB),Caprifoliaceae (UIB),1
Cerambycidae (Vale de Prazeres),Asteraceae (Vale de Prazeres),1
Cerambycidae (Vale de Prazeres),Campanulaceae (Vale de Prazeres),1
Cerambycidae (sHeretat),Apiaceae (sHeretat),3
Cerambycidae (Šobes),Asteraceae (Šobes),6
Ceratopogonidae (EsCapdella),Asteraceae (EsCapdella),1
Ceratopogonidae (SonMutNou),Asphodelaceae (SonMutNou),1
Chalcididae (SaRitxola),Apiaceae (SaRitxola),1
Chloropidae (AloeVera),Apiaceae (AloeVera),1
Chloropidae (CanRefila),Cistaceae (CanRefila),1
Chloropidae (CanVolaVola),Cistaceae (CanVolaVola),2
Chloropidae (CarrerBetlem),Cistaceae (CarrerBetlem),5
Chloropidae (EsCapdella),Convolvulaceae (EsCapdella),1
Chloropidae (Menorca),Asphodelaceae (Menorca),1
Chloropidae (Menorca),Asteraceae (Menorca),15
Chloropidae (Menorca),Euphorbiaceae (Menorca),1
Chloropidae (Puntiro),Apiaceae (Puntiro),1
Chloropidae (Puntiro),Cistaceae (Puntiro),3
Chloropidae (SaRitxola),Apiaceae (SaRitxola),1
Chloropidae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),1
Chloropidae (Skov_Olesen_2004),Salicaceae (Skov_Olesen_2004),1
Chloropidae (SonBaco),Asteraceae (SonBaco),2
Chloropidae (SonBaco),Cistaceae (SonBaco),12
Chloropidae (SonDoblons),Apiaceae (SonDoblons),2
Chloropidae (SonDoblons),Linaceae (SonDoblons),3
Chloropidae (SonForteza),Asteraceae (SonForteza),1
Chloropidae (SonGinard),Asteraceae (SonGinard),9
Chloropidae (SonGual),Asteraceae (SonGual),2
Chloropidae (SonGual),Cistaceae (SonGual),1
Chloropidae (SonMutNou),Cistaceae (SonMutNou),2
Chloropidae (SonSali),Asteraceae (SonSali),1
Chloropidae (SonSali),Cistaceae (SonSali),11
Chloropidae (sHeretat),Apiaceae (sHeretat),34
Chloropidae (sHeretat),Asteraceae (sHeretat),3
Chrysididae (Anafi),Asparagaceae (Anafi),1
Chrysididae (Chios),Lamiaceae (Chios),1
Chrysididae (Isen_Bjerg_2004),Ericaceae (Isen_Bjerg_2004),5
Chrysididae (Isen_Bjerg_2005),Asteraceae (Isen_Bjerg_2005),5
Chrysididae (Isen_Bjerg_2005),Ericaceae (Isen_Bjerg_2005),12
Chrysididae (Lesvos),Asteraceae (Lesvos),1
Chrysididae (Menorca),Apiaceae (Menorca),6
Chrysididae (Menorca),Brassicaceae (Menorca),21
Chrysididae (Menorca),Euphorbiaceae (Menorca),5
Chrysididae (Menorca),Ranunculaceae (Menorca),63
Chrysididae (Pinares_de_hinojos),Cistaceae (Pinares_de_hinojos),2
Chrysididae (Scania),Ranunculaceae (Scania),1
Chrysididae (Serifos),Brassicaceae (Serifos),1
Chrysididae (Serifos),Cistaceae (Serifos),1
Chrysididae (UIB),Thymelaeaceae (UIB),1
Chrysomelidae (AloeVera),Apiaceae (AloeVera),12
Chrysomelidae (AloeVera),Asteraceae (AloeVera),4
Chrysomelidae (AloeVera),Cistaceae (AloeVera),4
Chrysomelidae (Běstvina),Asteraceae (Běstvina),1
Chrysomelidae (CanVolaVola),Amaryllidaceae (CanVolaVola),1
Chrysomelidae (CanVolaVola),Cistaceae (CanVolaVola),1
Chrysomelidae (CarrerBetlem),Cistaceae (CarrerBetlem),5
Chrysomelidae (Chios),Asteraceae (Chios),94
Chrysomelidae (Chios),Lamiaceae (Chios),2
Chrysomelidae (Convento_de_la_luz),Cistaceae (Convento_de_la_luz),1
Chrysomelidae (EsCabanells),Cistaceae (EsCabanells),33
Chrysomelidae (EsCapdella),Apiaceae (EsCapdella),3
Chrysomelidae (EsCapdella),Asteraceae (EsCapdella),2
Chrysomelidae (EsCapdella),Cistaceae (EsCapdella),1
Chrysomelidae (EsCapdella),Convolvulaceae (EsCapdella),3
Chrysomelidae (Esporles),Lamiaceae (Esporles),1
Chrysomelidae (Isen_Bjerg_2005),Rubiaceae (Isen_Bjerg_2005),1
Chrysomelidae (Koněprusy),Caprifoliaceae (Koněprusy),1
Chrysomelidae (Louka pod Šobesem),Asteraceae (Louka pod Šobesem),10
Chrysomelidae (Menorca),Apiaceae (Menorca),7
Chrysomelidae (Menorca),Asteraceae (Menorca),21
Chrysomelidae (Menorca),Fabaceae (Menorca),8
Chrysomelidae (Menorca),Polygonaceae (Menorca),1
Chrysomelidae (Menorca),Rosaceae (Menorca),3
Chrysomelidae (Milíkov),Ranunculaceae (Milíkov),2
Chrysomelidae (Mt. Lesima (Brallo di Pregola)),Hypericaceae (Mt. Lesima (Brallo di Pregola)),5
Chrysomelidae (Muro),Amaryllidaceae (Muro),2
Chrysomelidae (Muro),Apiaceae (Muro),3
Chrysomelidae (Muro),Asteraceae (Muro),6
Chrysomelidae (Muro),Euphorbiaceae (Muro),3
Chrysomelidae (Niebla),Asteraceae (Niebla),2
Chrysomelidae (Puntiro),Apiaceae (Puntiro),1
Chrysomelidae (Puntiro),Cistaceae (Puntiro),2
Chrysomelidae (Retzbach),Asteraceae (Retzbach),1
Chrysomelidae (SaRitxola),Apiaceae (SaRitxola),2
Chrysomelidae (SaRitxola),Convolvulaceae (SaRitxola),3
Chrysomelidae (Scania),Asteraceae (Scania),3
Chrysomelidae (Scania),Caryophyllaceae (Scania),1
Chrysomelidae (Scania),Polygonaceae (Scania),3
Chrysomelidae (Scania),Rosaceae (Scania),1
Chrysomelidae (Scania),Rubiaceae (Scania),2
Chrysomelidae (Sierra de Guadarrama),Fabaceae (Sierra de Guadarrama),2
Chrysomelidae (Skov_Olesen_2004),Asteraceae (Skov_Olesen_2004),3
Chrysomelidae (Skov_Olesen_2004),Salicaceae (Skov_Olesen_2004),3
Chrysomelidae (SonBaco),Amaryllidaceae (SonBaco),1
Chrysomelidae (SonBaco),Cistaceae (SonBaco),2
Chrysomelidae (SonDoblons),Cistaceae (SonDoblons),2
Chrysomelidae (SonForteza),Amaryllidaceae (SonForteza),12
Chrysomelidae (SonForteza),Asteraceae (SonForteza),4
Chrysomelidae (SonForteza),Fabaceae (SonForteza),1
Chrysomelidae (SonGinard),Asteraceae (SonGinard),4
Chrysomelidae (SonGinard),Cistaceae (SonGinard),1
Chrysomelidae (SonGual),Cistaceae (SonGual),2
Chrysomelidae (SonMutNou),Amaryllidaceae (SonMutNou),1
Chrysomelidae (SonMutNou),Apiaceae (SonMutNou),1
Chrysomelidae (SonMutNou),Asteraceae (SonMutNou),1
Chrysomelidae (SonMutNou),Cistaceae (SonMutNou),3
Chrysomelidae (SonSali),Amaryllidaceae (SonSali),1
Chrysomelidae (UIB),Apiaceae (UIB),2
Chrysomelidae (UIB),Asteraceae (UIB),2
Chrysomelidae (UIB),Euphorbiaceae (UIB),1
Chrysomelidae (Villamanrique_sur),Asteraceae (Villamanrique_sur),3
Chrysomelidae (kopec u Cheremysivka),Asteraceae (kopec u Cheremysivka),1
Chrysomelidae (sHeretat),Amaryllidaceae (sHeretat),1
Chrysomelidae (sHeretat),Apiaceae (sHeretat),5
Chrysomelidae (sHeretat),Asteraceae (sHeretat),2
Chrysomelidae (sHeretat),Cistaceae (sHeretat),4
Chrysomelidae (sHeretat),Convolvulaceae (sHeretat),8
Chrysomelidae (Óbarok),Asteraceae (Óbarok),1
Chrysomelidae (Šobes),Fabaceae (Šobes),1
Chrysopidae (Côte d'or),Apiaceae (Côte d'or),2
Chrysopidae (Côte d'or),Asteraceae (Côte d'or),5
Cimbicidae (Baisoara),Apiaceae (Baisoara),1
Cimbicidae (Baisoara),Asteraceae (Baisoara),1
Cimbicidae (Côte d'or),Ranunculaceae (Côte d'or),1
Cimbicidae (Ronchi Valsugana),Ranunculaceae (Ronchi Valsugana),1
Cimbicidae (Telve),Ranunculaceae (Telve),1
Cixiidae (CarrerBetlem),Cistaceae (CarrerBetlem),1
Cixiidae (Menorca),Fabaceae (Menorca),1
Cleridae (Cap de Creus Natural Park),Apiaceae (Cap de Creus Natural Park),4
Cleridae (Cap de Creus Natural Park),Asteraceae (Cap de Creus Natural Park),1
Cleridae (Cap de Creus Natural Park),Caprifoliaceae (Cap de Creus Natural Park),1
Cleridae (Cap de Creus Natural Park),Crassulaceae (Cap de Creus Natural Park),1
Cleridae (Cap de Creus Natural Park),Rutaceae (Cap de Creus Natural Park),1
Cleridae (Chios),Cistaceae (Chios),20
Cleridae (Chios),Lamiaceae (Chios),2
Cleridae (Côte d'or),Ranunculaceae (Côte d'or),1
Cleridae (Côte d'or),Rosaceae (Côte d'or),1
Cleridae (Fajtův kopec),Asteraceae (Fajtův kopec),1
Cleridae (Kythnos),Asparagaceae (Kythnos),2
Cleridae (Kythnos),Asteraceae (Kythnos),4
Cleridae (Kythnos),Ranunculaceae (Kythnos),1
Cleridae (Menorca),Apiaceae (Menorca),4
Cleridae (Retzbach),Asteraceae (Retzbach),1
Cleridae (Serifos),Asteraceae (Serifos),1
Coccinellidae (Anafi),Asteraceae (Anafi),1
Coccinellidae (CarrerBetlem),Asphodelaceae (CarrerBetlem),1
Coccinellidae (Coimbra),Rosaceae (Coimbra),1
Coccinellidae (Havranické vřesoviště),Hypericaceae (Havranické vřesoviště),1
Coccinellidae (Isen_Bjerg_2005),Ericaceae (Isen_Bjerg_2005),1
Coccinellidae (Isen_Bjerg_2005),Rosaceae (Isen_Bjerg_2005),6
Coccinellidae (Menorca),Euphorbiaceae (Menorca),1
Coccinellidae (Menorca),Fabaceae (Menorca),1
Coccinellidae (MontiSion),Lamiaceae (MontiSion),1
Coccinellidae (Pouzdřany),Apiaceae (Pouzdřany),1
Coccinellidae (Retzbach),Asteraceae (Retzbach),2
Coccinellidae (Ruda),Ranunculaceae (Ruda),1
Coccinellidae (Santorini),Asteraceae (Santorini),26
Coccinellidae (Scania),Asteraceae (Scania),13
Coccinellidae (Scania),Campanulaceae (Scania),1
Coccinellidae (Scania),Ranunculaceae (Scania),5
Coccinellidae (Scania),Rosaceae (Scania),3
Coccinellidae (Sierra de Guadarrama),Asteraceae (Sierra de Guadarrama),16
Coccinellidae (Sierra de Guadarrama),Brassicaceae (Sierra de Guadarrama),1
Coccinellidae (Sierra de Guadarrama),Campanulaceae (Sierra de Guadarrama),7
Coccinellidae (Sierra de Guadarrama),Fabaceae (Sierra de Guadarrama),6
Coccinellidae (Sierra de Guadarrama),Liliaceae (Sierra de Guadarrama),1
Coccinellidae (Sierra de Guadarrama),Plumbaginaceae (Sierra de Guadarrama),10
Coccinellidae (Vale de Prazeres),Asteraceae (Vale de Prazeres),1
Coccinellidae (kemp),Fabaceae (kemp),2
Coccinellidae (step u Antonivka),Apiaceae (step u Antonivka),1
Coccinellidae (Šobes),Caryophyllaceae (Šobes),1
Coenagrionidae (Menorca),Ephedraceae (Menorca),4
Coleophoridae (Côte d'or),Caryophyllaceae (Côte d'or),26
Colletidae (Allika),Campanulaceae (Allika),1
Colletidae (Allika),Caryophyllaceae (Allika),1
Colletidae (AloeVera),Apiaceae (AloeVera),1
Colletidae (Along south-eastern Ireland),Apiaceae (Along south-eastern Ireland),4
Colletidae (Along south-eastern Ireland),Asteraceae (Along south-eastern Ireland),25
Colletidae (Along south-eastern Ireland),Fabaceae (Along south-eastern Ireland),2
Colletidae (Along south-eastern Ireland),Ranunculaceae (Along south-eastern Ireland),1
Colletidae (Anafi),Asteraceae (Anafi),1
Colletidae (Anafi),Crassulaceae (Anafi),1
Colletidae (Anafi),Hypericaceae (Anafi),5
Colletidae (Anafi),Lamiaceae (Anafi),1
Colletidae (Andreis),Asteraceae (Andreis),4
Colletidae (Aschersleben),Apiaceae (Aschersleben),2
Colletidae (Aschersleben),Asteraceae (Aschersleben),6
Colletidae (Aschersleben),Lamiaceae (Aschersleben),2
Colletidae (Aschersleben),Resedaceae (Aschersleben),1
Colletidae (Auronzo di Cadore),Campanulaceae (Auronzo di Cadore),2
Colletidae (Auronzo di Cadore),Lamiaceae (Auronzo di Cadore),1
Colletidae (Beloeil),Asteraceae (Beloeil),9
Colletidae (Beloeil),Rosaceae (Beloeil),1
Colletidae (Berchtesgaden National Park),Apiaceae (Berchtesgaden National Park),1
Colletidae (Berchtesgaden National Park),Asteraceae (Berchtesgaden National Park),3
Colletidae (Berchtesgaden National Park),Hypericaceae (Berchtesgaden National Park),1
Colletidae (Berchtesgaden National Park),Orobanchaceae (Berchtesgaden National Park),4
Colletidae (Berchtesgaden National Park),Ranunculaceae (Berchtesgaden National Park),2
Colletidae (Berchtesgaden National Park),Rosaceae (Berchtesgaden National Park),7
Colletidae (Bernissart),Resedaceae (Bernissart),5
Colletidae (Bieberbach),Asteraceae (Bieberbach),2
Colletidae (Blandas),Apiaceae (Blandas),17
Colletidae (Blandas),Asteraceae (Blandas),76
Colletidae (Blandas),Caryophyllaceae (Blandas),1
Colletidae (Blandas),Crassulaceae (Blandas),6
Colletidae (Blandas),Euphorbiaceae (Blandas),2
Colletidae (Blandas),Fabaceae (Blandas),6
Colletidae (Blandas),Orobanchaceae (Blandas),1
Colletidae (Blandas),Resedaceae (Blandas),3
Colletidae (Bonares),Apiaceae (Bonares),6
Colletidae (Borgo Valsugana),Apiaceae (Borgo Valsugana),1
Colletidae (Borgo Valsugana),Asteraceae (Borgo Valsugana),3
Colletidae (Borgo Valsugana),Fabaceae (Borgo Valsugana),2
Colletidae (Borgo Valsugana),Hypericaceae (Borgo Valsugana),1
Colletidae (Borgoricco),Apiaceae (Borgoricco),21
Colletidae (Borgoricco),Asteraceae (Borgoricco),22
Colletidae (Borgoricco),Cornaceae (Borgoricco),1
Colletidae (Borgoricco),Fabaceae (Borgoricco),2
Colletidae (Borgoricco),Phytolaccaceae (Borgoricco),4
Colletidae (Borgoricco),Plantaginaceae (Borgoricco),1
Colletidae (Borgoricco),Rosaceae (Borgoricco),31
Colletidae (Bosco Chiesanuova),Crassulaceae (Bosco Chiesanuova),1
Colletidae (Boussu),Asteraceae (Boussu),14
Colletidae (Boussu),Fabaceae (Boussu),19
Colletidae (Braine-le-Comte),Ericaceae (Braine-le-Comte),7
Colletidae (Buch),Apiaceae (Buch),1
Colletidae (Buch),Asteraceae (Buch),1
Colletidae (Camisano Vicentino),Apiaceae (Camisano Vicentino),40
Colletidae (Camisano Vicentino),Asteraceae (Camisano Vicentino),7
Colletidae (Camisano Vicentino),Brassicaceae (Camisano Vicentino),19
Colletidae (Camisano Vicentino),Caryophyllaceae (Camisano Vicentino),1
Colletidae (Camisano Vicentino),Fabaceae (Camisano Vicentino),7
Colletidae (Camisano Vicentino),Hypericaceae (Camisano Vicentino),8
Colletidae (Camisano Vicentino),Lamiaceae (Camisano Vicentino),36
Colletidae (Camisano Vicentino),Lythraceae (Camisano Vicentino),2
Colletidae (Camisano Vicentino),Ranunculaceae (Camisano Vicentino),1
Colletidae (Camisano Vicentino),Rosaceae (Camisano Vicentino),7
Colletidae (CanRefila),Rutaceae (CanRefila),2
Colletidae (Canal San Bovo),Apiaceae (Canal San Bovo),1
Colletidae (Canal San Bovo),Asteraceae (Canal San Bovo),3
Colletidae (Canal San Bovo),Hypericaceae (Canal San Bovo),6
Colletidae (Cap de Creus Natural Park),Apiaceae (Cap de Creus Natural Park),5
Colletidae (Cap de Creus Natural Park),Asteraceae (Cap de Creus Natural Park),3
Colletidae (Cap de Creus Natural Park),Cactaceae (Cap de Creus Natural Park),2
Colletidae (Cap de Creus Natural Park),Cistaceae (Cap de Creus Natural Park),2
Colletidae (Cap de Creus Natural Park),Rutaceae (Cap de Creus Natural Park),2
Colletidae (CarrerBetlem),Lamiaceae (CarrerBetlem),2
Colletidae (Cartigliano),Apiaceae (Cartigliano),9
Colletidae (Cartigliano),Asteraceae (Cartigliano),1
Colletidae (Cartigliano),Brassicaceae (Cartigliano),4
Colletidae (Cartigliano),Caprifoliaceae (Cartigliano),1
Colletidae (Castello Molina di Fiemme),Hypericaceae (Castello Molina di Fiemme),1
Colletidae (Charleroi),Asteraceae (Charleroi),1
Colletidae (Charleroi),Fabaceae (Charleroi),1
Colletidae (Chios),Apiaceae (Chios),137
Colletidae (Chios),Asteraceae (Chios),16
Colletidae (Chios),Cistaceae (Chios),14
Colletidae (Chios),Crassulaceae (Chios),10
Colletidae (Chios),Hypericaceae (Chios),6
Colletidae (Chios),Lamiaceae (Chios),10
Colletidae (Chize),Apiaceae (Chize),9
Colletidae (Chize),Asteraceae (Chize),12
Colletidae (Chize),Brassicaceae (Chize),1
Colletidae (Chize),Resedaceae (Chize),14
Colletidae (Ciply),Apiaceae (Ciply),4
