Source,Target,Weight
Andrena (Friedeburg),Crataegus (Friedeburg),3
Andrena (Friedeburg),Daucus (Friedeburg),1
Andrena (Friedeburg),Erysimum (Friedeburg),2
Andrena (Friedeburg),Onopordum (Friedeburg),1
Andrena (Friedeburg),Sisymbrium (Friedeburg),9
Andrena (Friesen),Ranunculus (Friesen),2
Andrena (Friesen),Veronica (Friesen),1
Andrena (Ghe_ari Village),Achillea (Ghe_ari Village),5
Andrena (Ghe_ari Village),Heracleum (Ghe_ari Village),3
Andrena (Ghe_ari Village),Pimpinella (Ghe_ari Village),1
Andrena (Ghe_ari Village),Potentilla (Ghe_ari Village),1
Andrena (Ghe_ari Village),Scabiosa (Ghe_ari Village),3
Andrena (Ghe_ari Village),Sonchus (Ghe_ari Village),2
Andrena (Ghe_ari Village),Thymus (Ghe_ari Village),1
Andrena (Ghe_ari Village),Trifolium (Ghe_ari Village),19
Andrena (Ghetari),Leontodon (Ghetari),2
Andrena (Gimritz),Achillea (Gimritz),5
Andrena (Gimritz),Brassica (Gimritz),7
Andrena (Gimritz),Cichorium (Gimritz),1
Andrena (Gimritz),Falcaria (Gimritz),4
Andrena (Gimritz),Potentilla (Gimritz),1
Andrena (Gimritz),Senecio (Gimritz),1
Andrena (Gimritz),Sisymbrium (Gimritz),11
Andrena (Gimritz),Tripleurospermum (Gimritz),1
Andrena (Giverny),Allium (Giverny),2
Andrena (Giverny),Arabis (Giverny),1
Andrena (Giverny),Helianthemum (Giverny),12
Andrena (Giverny),Hippocrepis (Giverny),2
Andrena (Giverny),Juniperus (Giverny),13
Andrena (Giverny),Leontodon (Giverny),1
Andrena (Giverny),Linum (Giverny),4
Andrena (Giverny),Pilosella (Giverny),6
Andrena (Giverny),Reseda (Giverny),5
Andrena (Giverny),Seseli (Giverny),1
Andrena (Goettingen),Achillea (Goettingen),2
Andrena (Goettingen),Agrimonia (Goettingen),1
Andrena (Goettingen),Bellis (Goettingen),1
Andrena (Goettingen),Campanula (Goettingen),9
Andrena (Goettingen),Centaurea (Goettingen),2
Andrena (Goettingen),Cirsium (Goettingen),1
Andrena (Goettingen),Convolvulus (Goettingen),1
Andrena (Goettingen),Daucus (Goettingen),18
Andrena (Goettingen),Fragaria (Goettingen),4
Andrena (Goettingen),Galium (Goettingen),1
Andrena (Goettingen),Genista (Goettingen),1
Andrena (Goettingen),Helianthemum (Goettingen),3
Andrena (Goettingen),Hippocrepis (Goettingen),3
Andrena (Goettingen),Jacobaea (Goettingen),1
Andrena (Goettingen),Knautia (Goettingen),2
Andrena (Goettingen),Leontodon (Goettingen),2
Andrena (Goettingen),Leucanthemum (Goettingen),1
Andrena (Goettingen),Medicago (Goettingen),3
Andrena (Goettingen),Ononis (Goettingen),1
Andrena (Goettingen),Orchis (Goettingen),1
Andrena (Goettingen),Pilosella (Goettingen),6
Andrena (Goettingen),Pimpinella (Goettingen),11
Andrena (Goettingen),Potentilla (Goettingen),13
Andrena (Goettingen),Prunus (Goettingen),1
Andrena (Goettingen),Ranunculus (Goettingen),1
Andrena (Goettingen),Sedum (Goettingen),2
Andrena (Goettingen),Taraxacum (Goettingen),1
Andrena (Goettingen),Thymus (Goettingen),7
Andrena (Goettingen),Valeriana (Goettingen),1
Andrena (Goettingen),Veronica (Goettingen),13
Andrena (Greifenhagen),Anthriscus (Greifenhagen),2
Andrena (Greifenhagen),Chaerophyllum (Greifenhagen),2
Andrena (Greifenhagen),Daucus (Greifenhagen),1
Andrena (Greifenhagen),Lamium (Greifenhagen),1
Andrena (Greifenhagen),Lotus (Greifenhagen),1
Andrena (Greifenhagen),Trifolium (Greifenhagen),1
Andrena (Greifenhagen),Tripleurospermum (Greifenhagen),7
Andrena (Grigno),Coronilla (Grigno),1
Andrena (Grigno),Ranunculus (Grigno),1
Andrena (Grouches Luchuel),Blackstonia (Grouches Luchuel),1
Andrena (Grouches Luchuel),Carex (Grouches Luchuel),1
Andrena (Grouches Luchuel),Crataegus (Grouches Luchuel),1
Andrena (Grouches Luchuel),Daucus (Grouches Luchuel),2
Andrena (Grouches Luchuel),Galium (Grouches Luchuel),1
Andrena (Grouches Luchuel),Jacobaea (Grouches Luchuel),1
Andrena (Grouches Luchuel),Juniperus (Grouches Luchuel),1
Andrena (Grouches Luchuel),Leucanthemum (Grouches Luchuel),1
Andrena (Grouches Luchuel),Lotus (Grouches Luchuel),1
Andrena (Grouches Luchuel),Ononis (Grouches Luchuel),1
Andrena (Grouches Luchuel),Pilosella (Grouches Luchuel),2
Andrena (Grouches Luchuel),Pimpinella (Grouches Luchuel),3
Andrena (Grouches Luchuel),Primula (Grouches Luchuel),4
Andrena (Grouches Luchuel),Prunus (Grouches Luchuel),5
Andrena (Grouches Luchuel),Ranunculus (Grouches Luchuel),4
Andrena (Grouches Luchuel),Reseda (Grouches Luchuel),1
Andrena (Grouches Luchuel),Vicia (Grouches Luchuel),4
Andrena (GroÃenohe),Anthyllis (GroÃenohe),2
Andrena (Halle),Achillea (Halle),1
Andrena (Halle),Bellis (Halle),5
Andrena (Halle),Crataegus (Halle),1
Andrena (Halle),Crepis (Halle),1
Andrena (Halle),Daucus (Halle),3
Andrena (Halle),Lepidium (Halle),1
Andrena (Halle),Melilotus (Halle),1
Andrena (Halle),Ornithogalum (Halle),3
Andrena (Halle),Sisymbrium (Halle),2
Andrena (Halle),Spiraea (Halle),1
Andrena (Halle),Veronica (Halle),4
Andrena (Halle),Vicia (Halle),1
Andrena (Harmignies),Anthriscus (Harmignies),1
Andrena (Harmignies),Bryonia (Harmignies),12
Andrena (Harmignies),Daucus (Harmignies),2
Andrena (Harmignies),Heracleum (Harmignies),1
Andrena (Harmignies),Melilotus (Harmignies),18
Andrena (Harmignies),Picris (Harmignies),1
Andrena (Harmignies),Pilosella (Harmignies),1
Andrena (Harmignies),Rosa (Harmignies),2
Andrena (Harmignies),Senecio (Harmignies),1
Andrena (Harzgerode),Chaerophyllum (Harzgerode),10
Andrena (Harzgerode),Heracleum (Harzgerode),1
Andrena (Harzgerode),Hypericum (Harzgerode),3
Andrena (Harzgerode),Ranunculus (Harzgerode),1
Andrena (Harzgerode),Rubus (Harzgerode),1
Andrena (Harzgerode),Saxifraga (Harzgerode),1
Andrena (Harzgerode),Trifolium (Harzgerode),2
Andrena (Harzgerode),Veronica (Harzgerode),8
Andrena (HavrÃ©),Anthriscus (HavrÃ©),2
Andrena (HavrÃ©),Cirsium (HavrÃ©),2
Andrena (HavrÃ©),Daucus (HavrÃ©),1
Andrena (HavrÃ©),Heracleum (HavrÃ©),1
Andrena (HavrÃ©),Jacobaea (HavrÃ©),4
Andrena (HavrÃ©),Pentaglottis (HavrÃ©),4
Andrena (HavrÃ©),Tanacetum (HavrÃ©),1
Andrena (HavrÃ©),Trifolium (HavrÃ©),4
Andrena (Hermanovice),Chaerophyllum (Hermanovice),1
Andrena (Hermanovice),Ranunculus (Hermanovice),1
Andrena (Hermanovice),Trifolium (Hermanovice),2
Andrena (Hohe Leite),Hippocrepis (Hohe Leite),1
Andrena (Horbylunde_2005),Calluna (Horbylunde_2005),11
Andrena (Horbylunde_2005),Erica (Horbylunde_2005),1
Andrena (Horbylunde_2005),Vaccinium (Horbylunde_2005),11
Andrena (Hruba_Vrbka),Lotus (Hruba_Vrbka),8
Andrena (Hyon),Anthriscus (Hyon),1
Andrena (Hyon),Carduus (Hyon),1
Andrena (Hyon),Centaurea (Hyon),2
Andrena (Hyon),Chamaemelum (Hyon),2
Andrena (Hyon),Cichorium (Hyon),1
Andrena (Hyon),Cirsium (Hyon),3
Andrena (Hyon),Daucus (Hyon),1
Andrena (Hyon),Lotus (Hyon),1
Andrena (Hyon),Melilotus (Hyon),13
Andrena (Hyon),Tanacetum (Hyon),1
Andrena (Hyon),Trifolium (Hyon),3
Andrena (Imer),Achillea (Imer),1
Andrena (Imer),Daucus (Imer),1
Andrena (Imer),Galium (Imer),1
Andrena (Imer),Medicago (Imer),1
Andrena (Imer),Oenothera (Imer),1
Andrena (Imer),Rorippa (Imer),20
Andrena (Imer),Sedum (Imer),1
Andrena (Isen_Bjerg_2004),Calluna (Isen_Bjerg_2004),9
Andrena (Isen_Bjerg_2004),Erica (Isen_Bjerg_2004),1
Andrena (Isen_Bjerg_2004),Salix (Isen_Bjerg_2004),41
Andrena (Isen_Bjerg_2004),Scorzonera (Isen_Bjerg_2004),1
Andrena (Isen_Bjerg_2004),Solidago (Isen_Bjerg_2004),1
Andrena (Isen_Bjerg_2004),Vaccinium (Isen_Bjerg_2004),14
Andrena (Isen_Bjerg_2005),Genista (Isen_Bjerg_2005),2
Andrena (Isen_Bjerg_2005),Potentilla (Isen_Bjerg_2005),1
Andrena (Isen_Bjerg_2005),Salix (Isen_Bjerg_2005),53
Andrena (Isen_Bjerg_2005),Vaccinium (Isen_Bjerg_2005),18
Andrena (Isola Vicentina),Campanula (Isola Vicentina),15
Andrena (Isola Vicentina),Coronilla (Isola Vicentina),1
Andrena (Isola Vicentina),Geranium (Isola Vicentina),1
Andrena (Isola Vicentina),Trifolium (Isola Vicentina),1
Andrena (JanskÃ© LÃ¡znÄ),Ranunculus (JanskÃ© LÃ¡znÄ),1
Andrena (Kainach),Linum (Kainach),1
Andrena (Kea),Centaurea (Kea),2
Andrena (Kea),Crepis (Kea),9
Andrena (Kea),Echium (Kea),1
Andrena (Kea),Scolymus (Kea),2
Andrena (Kea),Thymbra (Kea),2
Andrena (KittilÂ),Chamaenerion (KittilÂ),1
Andrena (Kleinziegenfeld),Sedum (Kleinziegenfeld),2
Andrena (Kleinziegenfeld),Thymus (Kleinziegenfeld),1
Andrena (Klobikau),Convolvulus (Klobikau),1
Andrena (Klobikau),Daucus (Klobikau),2
Andrena (Klobikau),Falcaria (Klobikau),2
Andrena (Klobikau),Lepidium (Klobikau),1
Andrena (Klobikau),Leucanthemum (Klobikau),1
Andrena (Klobikau),Potentilla (Klobikau),3
Andrena (Klobikau),Prunus (Klobikau),2
Andrena (Klobikau),Reseda (Klobikau),1
Andrena (Klobikau),Rubus (Klobikau),5
Andrena (Kythnos),Hirschfeldia (Kythnos),2
Andrena (Kythnos),Reichardia (Kythnos),5
Andrena (Kythnos),Thymbra (Kythnos),3
Andrena (KÃ¶ttel),Veronica (KÃ¶ttel),2
Andrena (La LouviÃ¨re),Centaurea (La LouviÃ¨re),2
Andrena (La LouviÃ¨re),Cirsium (La LouviÃ¨re),3
Andrena (La LouviÃ¨re),Echium (La LouviÃ¨re),1
Andrena (La LouviÃ¨re),Heracleum (La LouviÃ¨re),3
Andrena (La LouviÃ¨re),Potentilla (La LouviÃ¨re),1
Andrena (La LouviÃ¨re),Ranunculus (La LouviÃ¨re),1
Andrena (La_cunya),Erica (La_cunya),2
Andrena (Laelatu),Pimpinella (Laelatu),1
Andrena (Lammi),Achillea (Lammi),2
Andrena (Lammi),Potentilla (Lammi),1
Andrena (Las_mulas),Anemone (Las_mulas),1
Andrena (Las_mulas),Cistus (Las_mulas),2
Andrena (Leidingshof),Veronica (Leidingshof),2
Andrena (Les Andelys),Anacamptis (Les Andelys),1
Andrena (Les Andelys),Anthericum (Les Andelys),2
Andrena (Les Andelys),Euphorbia (Les Andelys),4
Andrena (Les Andelys),Helianthemum (Les Andelys),27
Andrena (Les Andelys),Helleborus (Les Andelys),1
Andrena (Les Andelys),Himantoglossum (Les Andelys),3
Andrena (Les Andelys),Hippocrepis (Les Andelys),2
Andrena (Les Andelys),Juniperus (Les Andelys),4
Andrena (Les Andelys),Leontodon (Les Andelys),1
Andrena (Les Andelys),Linum (Les Andelys),2
Andrena (Les Andelys),Orobanche (Les Andelys),1
Andrena (Les Andelys),Pilosella (Les Andelys),26
Andrena (Les Andelys),Potentilla (Les Andelys),1
Andrena (Les Andelys),Sanguisorba (Les Andelys),1
Andrena (Les Andelys),Seseli (Les Andelys),1
Andrena (Les Andelys),Thymus (Les Andelys),1
Andrena (Lesvos),Asphodelus (Lesvos),2
Andrena (Lesvos),Calendula (Lesvos),1
Andrena (Lesvos),Crepis (Lesvos),3
Andrena (Lesvos),Ferula (Lesvos),1
Andrena (Lesvos),Hirschfeldia (Lesvos),15
Andrena (Lesvos),Hypochaeris (Lesvos),5
Andrena (Lesvos),Legousia (Lesvos),1
Andrena (Lesvos),Leontodon (Lesvos),19
Andrena (Lesvos),Onopordum (Lesvos),1
Andrena (Lesvos),Plantago (Lesvos),2
Andrena (Lesvos),Ranunculus (Lesvos),2
Andrena (Lesvos),Raphanus (Lesvos),1
Andrena (Lesvos),Silene (Lesvos),1
Andrena (Lumea Pierduta),Lotus (Lumea Pierduta),1
Andrena (Luna de Jos),Achillea (Luna de Jos),2
Andrena (Luna de Jos),Bupleurum (Luna de Jos),1
Andrena (Luna de Jos),Cichorium (Luna de Jos),5
Andrena (Luna de Jos),Crepis (Luna de Jos),3
Andrena (Luna de Jos),Heracleum (Luna de Jos),1
Andrena (Luna de Jos),Jacobaea (Luna de Jos),1
Andrena (Luna de Jos),Leucanthemum (Luna de Jos),1
Andrena (Luna de Jos),Ononis (Luna de Jos),1
Andrena (Luna de Jos),Plantago (Luna de Jos),1
Andrena (Luna de Jos),Tragopogon (Luna de Jos),1
Andrena (Luna de Jos),Trifolium (Luna de Jos),2
Andrena (Macicasu),Achillea (Macicasu),1
Andrena (Macicasu),Hypericum (Macicasu),1
Andrena (Macicasu),Linum (Macicasu),1
Andrena (Macicasu),Lotus (Macicasu),2
Andrena (Macicasu),Melilotus (Macicasu),4
Andrena (Macicasu),Onobrychis (Macicasu),1
Andrena (Macicasu),Plantago (Macicasu),1
Andrena (Macicasu),Salvia (Macicasu),1
Andrena (Magdeburg),Achillea (Magdeburg),1
Andrena (Magdeburg),Allium (Magdeburg),2
Andrena (Magdeburg),Chaerophyllum (Magdeburg),7
Andrena (Magdeburg),Cotoneaster (Magdeburg),1
Andrena (Magdeburg),Daucus (Magdeburg),2
Andrena (Magdeburg),Geum (Magdeburg),2
Andrena (Magdeburg),Lotus (Magdeburg),1
Andrena (Magdeburg),Medicago (Magdeburg),1
Andrena (Magdeburg),Trifolium (Magdeburg),4
Andrena (MaisiÃ¨res),Hypericum (MaisiÃ¨res),1
Andrena (MaisiÃ¨res),Reseda (MaisiÃ¨res),1
Andrena (Menorca),Anthemis (Menorca),2
Andrena (Menorca),Cakile (Menorca),3
Andrena (Menorca),Calystegia (Menorca),1
Andrena (Menorca),Echium (Menorca),7
Andrena (Menorca),Eryngium (Menorca),2
Andrena (Menorca),Galactites (Menorca),1
Andrena (Menorca),Glaucium (Menorca),1
Andrena (Menorca),Glebionis (Menorca),12
Andrena (Menorca),Helichrysum (Menorca),1
Andrena (Menorca),Jacobaea (Menorca),1
Andrena (Menorca),Launaea (Menorca),2
Andrena (Menorca),Limonium (Menorca),5
Andrena (Menorca),Lotus (Menorca),36
Andrena (Menorca),Malva (Menorca),1
Andrena (Menorca),Pallenis (Menorca),1
Andrena (Menorca),Parentucellia (Menorca),1
Andrena (Menorca),Reseda (Menorca),8
Andrena (Menorca),Rubus (Menorca),7
Andrena (Menorca),Scabiosa (Menorca),3
Andrena (Menorca),Sulla (Menorca),3
Andrena (Menorca),Teucrium (Menorca),98
Andrena (Mettauertal),Crepis (Mettauertal),1
Andrena (Mettauertal),Daucus (Mettauertal),1
Andrena (Mettauertal),Leontodon (Mettauertal),1
Andrena (Mettauertal),Lotus (Mettauertal),1
Andrena (Mettauertal),Tragopogon (Mettauertal),2
Andrena (Mettauertal),Trifolium (Mettauertal),5
Andrena (Mettauertal),Vicia (Mettauertal),1
Andrena (MilÃ­kov),Cardamine (MilÃ­kov),1
Andrena (Mnichov),Dianthus (Mnichov),1
Andrena (Mnichov),Knautia (Mnichov),2
Andrena (Mons),Achillea (Mons),9
Andrena (Mons),Angelica (Mons),1
Andrena (Mons),Apium (Mons),2
Andrena (Mons),Bellis (Mons),1
Andrena (Mons),Bryonia (Mons),1
Andrena (Mons),Calystegia (Mons),2
Andrena (Mons),Centaurea (Mons),6
Andrena (Mons),Cirsium (Mons),3
Andrena (Mons),Convolvulus (Mons),5
Andrena (Mons),Coriandrum (Mons),1
Andrena (Mons),Cornus (Mons),1
Andrena (Mons),Crepis (Mons),2
Andrena (Mons),Daucus (Mons),4
Andrena (Mons),Echinops (Mons),1
Andrena (Mons),Echium (Mons),2
Andrena (Mons),Eupatorium (Mons),1
Andrena (Mons),Filipendula (Mons),1
Andrena (Mons),Geranium (Mons),2
Andrena (Mons),Heracleum (Mons),2
Andrena (Mons),Hypericum (Mons),1
Andrena (Mons),Hypochaeris (Mons),2
Andrena (Mons),Leucanthemum (Mons),4
Andrena (Mons),Lotus (Mons),3
Andrena (Mons),Malva (Mons),1
Andrena (Mons),Matricaria (Mons),1
Andrena (Mons),Medicago (Mons),10
Andrena (Mons),Melilotus (Mons),8
Andrena (Mons),Origanum (Mons),1
Andrena (Mons),Picris (Mons),1
Andrena (Mons),Pilosella (Mons),2
Andrena (Mons),Potentilla (Mons),2
Andrena (Mons),Solanum (Mons),1
Andrena (Mons),Sonchus (Mons),3
Andrena (Mons),Tanacetum (Mons),3
Andrena (Mons),Trifolium (Mons),5
Andrena (Mons),Vicia (Mons),1
Andrena (MontiSion),Cistus (MontiSion),7
Andrena (MontiSion),Teucrium (MontiSion),2
Andrena (Muro),Hypochaeris (Muro),1
Andrena (Muro),Leontodon (Muro),1
Andrena (Muro),Ononis (Muro),1
Andrena (Nervesa della Battaglia),Daucus (Nervesa della Battaglia),2
Andrena (NesmÄÅ),Trifolium (NesmÄÅ),1
Andrena (NeubÃ¼rg),Anthyllis (NeubÃ¼rg),1
Andrena (NeubÃ¼rg),Bunias (NeubÃ¼rg),5
Andrena (NeubÃ¼rg),Knautia (NeubÃ¼rg),2
Andrena (NeubÃ¼rg),Veronica (NeubÃ¼rg),1
Andrena (Niebla),Cistus (Niebla),2
Andrena (Niebla),Lavandula (Niebla),2
Andrena (Niebla),Thapsia (Niebla),4
Andrena (Noeux-lÃ¨s-Auxi),Gymnadenia (Noeux-lÃ¨s-Auxi),1
Andrena (Noeux-lÃ¨s-Auxi),Hippocrepis (Noeux-lÃ¨s-Auxi),1
Andrena (Noeux-lÃ¨s-Auxi),Juniperus (Noeux-lÃ¨s-Auxi),1
Andrena (Noeux-lÃ¨s-Auxi),Leontodon (Noeux-lÃ¨s-Auxi),2
Andrena (Noeux-lÃ¨s-Auxi),Lotus (Noeux-lÃ¨s-Auxi),7
Andrena (Noeux-lÃ¨s-Auxi),Medicago (Noeux-lÃ¨s-Auxi),3
Andrena (Noeux-lÃ¨s-Auxi),Pilosella (Noeux-lÃ¨s-Auxi),1
Andrena (Noeux-lÃ¨s-Auxi),Pimpinella (Noeux-lÃ¨s-Auxi),3
Andrena (Noeux-lÃ¨s-Auxi),Polygala (Noeux-lÃ¨s-Auxi),1
Andrena (Noeux-lÃ¨s-Auxi),Primula (Noeux-lÃ¨s-Auxi),1
Andrena (Noeux-lÃ¨s-Auxi),Ranunculus (Noeux-lÃ¨s-Auxi),3
Andrena (Noeux-lÃ¨s-Auxi),Scabiosa (Noeux-lÃ¨s-Auxi),1
Andrena (Nouvelles),Geranium (Nouvelles),2
Andrena (Nouvelles),Heracleum (Nouvelles),4
Andrena (Oberailsfeld),Knautia (Oberailsfeld),1
Andrena (Obourg),Jacobaea (Obourg),1
Andrena (Obourg),Melilotus (Obourg),20
Andrena (Obourg),Potentilla (Obourg),4
Andrena (Obourg),Senecio (Obourg),1
Andrena (Obourg),Tanacetum (Obourg),2
Andrena (Ocoale),Stellaria (Ocoale),1
Andrena (Orozko),Bellis (Orozko),1
Andrena (Orozko),Daboecia (Orozko),3
Andrena (Orozko),Dianthus (Orozko),1
Andrena (Orozko),Erysimum (Orozko),2
Andrena (Orozko),Potentilla (Orozko),15
Andrena (Orozko),Scorzonera (Orozko),1
Andrena (Orozko),Thymus (Orozko),2
Andrena (Orozko),Trifolium (Orozko),6
Andrena (Orozko),Veronica (Orozko),2
Andrena (Oschersleben),Cirsium (Oschersleben),2
Andrena (Oschersleben),Convolvulus (Oschersleben),2
Andrena (Oschersleben),Crataegus (Oschersleben),1
Andrena (Oschersleben),Falcaria (Oschersleben),17
Andrena (Oschersleben),Malva (Oschersleben),1
Andrena (Oschersleben),Tripleurospermum (Oschersleben),3
Andrena (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Aegonychon (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrena (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Geranium (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrena (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Lotus (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),4
Andrena (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Ononis (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrena (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Thymus (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrena (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Veronica (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Andrena (Pergine Valsugana),Cirsium (Pergine Valsugana),2
Andrena (Pergine Valsugana),Daucus (Pergine Valsugana),7
Andrena (Pergine Valsugana),Epilobium (Pergine Valsugana),2
Andrena (Pergine Valsugana),Eupatorium (Pergine Valsugana),1
Andrena (Pergine Valsugana),Hypericum (Pergine Valsugana),1
Andrena (Pergine Valsugana),Melilotus (Pergine Valsugana),13
Andrena (Pergine Valsugana),Verbascum (Pergine Valsugana),1
Andrena (Petre_tii de Jos),Achillea (Petre_tii de Jos),3
Andrena (Petre_tii de Jos),Centaurea (Petre_tii de Jos),8
Andrena (Petre_tii de Jos),Knautia (Petre_tii de Jos),1
Andrena (Petre_tii de Jos),Lotus (Petre_tii de Jos),1
Andrena (Petre_tii de Jos),Ononis (Petre_tii de Jos),1
Andrena (Petre_tii de Jos),Ranunculus (Petre_tii de Jos),1
Andrena (Petre_tii de Jos),Tragopogon (Petre_tii de Jos),3
Andrena (Piazzola sul Brenta),Cirsium (Piazzola sul Brenta),1
Andrena (Piazzola sul Brenta),Convolvulus (Piazzola sul Brenta),2
Andrena (Piazzola sul Brenta),Crepis (Piazzola sul Brenta),12
Andrena (Piazzola sul Brenta),Daucus (Piazzola sul Brenta),7
Andrena (Piazzola sul Brenta),Erigeron (Piazzola sul Brenta),6
Andrena (Piazzola sul Brenta),Matricaria (Piazzola sul Brenta),28
Andrena (Piazzola sul Brenta),Medicago (Piazzola sul Brenta),8
Andrena (Piazzola sul Brenta),Persicaria (Piazzola sul Brenta),1
Andrena (Piazzola sul Brenta),Plantago (Piazzola sul Brenta),1
Andrena (Piazzola sul Brenta),Potentilla (Piazzola sul Brenta),2
Andrena (Piazzola sul Brenta),Rorippa (Piazzola sul Brenta),19
Andrena (Piazzola sul Brenta),Taraxacum (Piazzola sul Brenta),1
Andrena (Piazzola sul Brenta),Torilis (Piazzola sul Brenta),5
Andrena (Piazzola sul Brenta),Trifolium (Piazzola sul Brenta),59
Andrena (Piazzola sul Brenta),Valeriana (Piazzola sul Brenta),2
Andrena (Pinares_de_hinojos),Cistus (Pinares_de_hinojos),4
Andrena (Pino_del_cuervo),Cistus (Pino_del_cuervo),9
Andrena (Pino_del_cuervo),Lavandula (Pino_del_cuervo),2
Andrena (Popova Å apka),Ranunculus (Popova Å apka),3
Andrena (Pottenstein),Anthyllis (Pottenstein),1
Andrena (Pove del Grappa),Carum (Pove del Grappa),1
Andrena (Pretzien),Achillea (Pretzien),1
Andrena (Pretzien),Capsella (Pretzien),1
Andrena (Pretzien),Convolvulus (Pretzien),2
Andrena (Pretzien),Ornithogalum (Pretzien),1
Andrena (Pretzien),Potentilla (Pretzien),1
Andrena (Pretzien),Trifolium (Pretzien),1
Andrena (Pretzien),Tripleurospermum (Pretzien),2
Andrena (Pretzien),Veronica (Pretzien),2
Andrena (Puntiro),Hedypnois (Puntiro),1
Andrena (Puntiro),Hypochaeris (Puntiro),2
Andrena (Puntiro),Teucrium (Puntiro),1
Andrena (PÃ©ruwelz),Matricaria (PÃ©ruwelz),1
Andrena (Quaregnon),Centaurea (Quaregnon),1
Andrena (Quero Vas),Daucus (Quero Vas),1
Andrena (Rafz),Achillea (Rafz),1
Andrena (Rafz),Bellis (Rafz),1
Andrena (Rafz),Ligustrum (Rafz),1
Andrena (Rafz),Philadelphus (Rafz),1
Andrena (Rafz),Taraxacum (Rafz),2
Andrena (Rafz),Trifolium (Rafz),1
Andrena (Rasca),Campanula (Rasca),3
Andrena (Retzbach),Achillea (Retzbach),8
Andrena (Rimetea),Knautia (Rimetea),1
Andrena (Rimetea),Trifolium (Rimetea),1
Andrena (Roana),Aegopodium (Roana),1
Andrena (Roana),Genista (Roana),1
Andrena (Roana),Knautia (Roana),1
Andrena (Roana),Lotus (Roana),1
Andrena (Roana),Trifolium (Roana),1
Andrena (Ronchi Valsugana),Scabiosa (Ronchi Valsugana),1
Andrena (Ronchi Valsugana),Trifolium (Ronchi Valsugana),2
Andrena (SaRitxola),Cistus (SaRitxola),20
Andrena (SaRitxola),Hypochaeris (SaRitxola),1
Andrena (SaRitxola),Ruta (SaRitxola),4
Andrena (SaRitxola),Teucrium (SaRitxola),2
Andrena (Saint-Ghislain),Hypochaeris (Saint-Ghislain),1
Andrena (Saint-Ghislain),Matricaria (Saint-Ghislain),1
Andrena (Salziger_See),Agrimonia (Salziger_See),1
Andrena (Salziger_See),Falcaria (Salziger_See),3
Andrena (Salziger_See),Lepidium (Salziger_See),2
Andrena (Salziger_See),Potentilla (Salziger_See),2
Andrena (Salziger_See),Senecio (Salziger_See),1
Andrena (Salziger_See),Sisymbrium (Salziger_See),3
Andrena (Salziger_See),Stellaria (Salziger_See),1
