Id,Order,Family,Genus,Country,Locality,Bioregion,Type
Echium vulgare (Tournai),Boraginales,Boraginaceae,Echium,Belgium,Tournai,Atlantic,Plant
Potentilla reptans (Tournai),Rosales,Rosaceae,Potentilla,Belgium,Tournai,Atlantic,Plant
Lotus corniculatus (Tournai),Fabales,Fabaceae,Lotus,Belgium,Tournai,Atlantic,Plant
Hypericum perforatum (Tournai),Malpighiales,Hypericaceae,Hypericum,Belgium,Tournai,Atlantic,Plant
Buddleja davidii (Tournai),Lamiales,Scrophulariaceae,Buddleja,Belgium,Tournai,Atlantic,Plant
Rosa canina (Tournai),Rosales,Rosaceae,Rosa,Belgium,Tournai,Atlantic,Plant
Cornus sanguinea (Tournai),Cornales,Cornaceae,Cornus,Belgium,Tournai,Atlantic,Plant
Echium vulgare (Hyon),Boraginales,Boraginaceae,Echium,Belgium,Hyon,Atlantic,Plant
Jacobaea vulgaris (Hyon),Asterales,Asteraceae,Jacobaea,Belgium,Hyon,Atlantic,Plant
Verbena officinalis (Hyon),Lamiales,Verbenaceae,Verbena,Belgium,Hyon,Atlantic,Plant
Lathyrus sylvestris (Hyon),Fabales,Fabaceae,Lathyrus,Belgium,Hyon,Atlantic,Plant
Buddleja davidii (Hyon),Lamiales,Scrophulariaceae,Buddleja,Belgium,Hyon,Atlantic,Plant
Picris hieracioides (Hyon),Asterales,Asteraceae,Picris,Belgium,Hyon,Atlantic,Plant
Linaria vulgaris (Hyon),Lamiales,Plantaginaceae,Linaria,Belgium,Hyon,Atlantic,Plant
Hypericum perforatum (Hyon),Malpighiales,Hypericaceae,Hypericum,Belgium,Hyon,Atlantic,Plant
Picris hieracioides (Mons),Asterales,Asteraceae,Picris,Belgium,Mons,Atlantic,Plant
Melilotus officinalis (Mons),Fabales,Fabaceae,Melilotus,Belgium,Mons,Atlantic,Plant
Tanacetum vulgare (Mons),Asterales,Asteraceae,Tanacetum,Belgium,Mons,Atlantic,Plant
Solanum tuberosum (Mons),Solanales,Solanaceae,Solanum,Belgium,Mons,Atlantic,Plant
Bryonia cretica (Mons),Cucurbitales,Cucurbitaceae,Bryonia,Belgium,Mons,Atlantic,Plant
Matricaria chamomilla (Mons),Asterales,Asteraceae,Matricaria,Belgium,Mons,Atlantic,Plant
Potentilla reptans (Mons),Rosales,Rosaceae,Potentilla,Belgium,Mons,Atlantic,Plant
Arctium minus (Mons),Asterales,Asteraceae,Arctium,Belgium,Mons,Atlantic,Plant
Lathyrus latifolius (Mons),Fabales,Fabaceae,Lathyrus,Belgium,Mons,Atlantic,Plant
Reseda lutea (Mons),Brassicales,Resedaceae,Reseda,Belgium,Mons,Atlantic,Plant
Linaria vulgaris (Mons),Lamiales,Plantaginaceae,Linaria,Belgium,Mons,Atlantic,Plant
Daucus carota (Mons),Apiales,Apiaceae,Daucus,Belgium,Mons,Atlantic,Plant
Hypericum perforatum (Mons),Malpighiales,Hypericaceae,Hypericum,Belgium,Mons,Atlantic,Plant
Symphytum officinale (Mons),Boraginales,Boraginaceae,Symphytum,Belgium,Mons,Atlantic,Plant
Heracleum sphondylium (Mons),Apiales,Apiaceae,Heracleum,Belgium,Mons,Atlantic,Plant
Trifolium repens (Mons),Fabales,Fabaceae,Trifolium,Belgium,Mons,Atlantic,Plant
Anthriscus sylvestris (Mons),Apiales,Apiaceae,Anthriscus,Belgium,Mons,Atlantic,Plant
Vicia cracca (Mons),Fabales,Fabaceae,Vicia,Belgium,Mons,Atlantic,Plant
Apium graveolens (Mons),Apiales,Apiaceae,Apium,Belgium,Mons,Atlantic,Plant
Coriandrum sativum (Mons),Apiales,Apiaceae,Coriandrum,Belgium,Mons,Atlantic,Plant
Ballota nigra (Mons),Lamiales,Lamiaceae,Ballota,Belgium,Mons,Atlantic,Plant
Thymus vulgaris (Mons),Lamiales,Lamiaceae,Thymus,Belgium,Mons,Atlantic,Plant
Origanum vulgare (Mons),Lamiales,Lamiaceae,Origanum,Belgium,Mons,Atlantic,Plant
Clinopodium vulgare (Mons),Lamiales,Lamiaceae,Clinopodium,Belgium,Mons,Atlantic,Plant
Melissa officinalis (Mons),Lamiales,Lamiaceae,Melissa,Belgium,Mons,Atlantic,Plant
Lobularia maritima (Mons),Brassicales,Brassicaceae,Lobularia,Belgium,Mons,Atlantic,Plant
Plantago lanceolata (Mons),Lamiales,Plantaginaceae,Plantago,Belgium,Mons,Atlantic,Plant
Clematis vitalba (Mons),Ranunculales,Ranunculaceae,Clematis,Belgium,Mons,Atlantic,Plant
Senecio inaequidens (Mons),Asterales,Asteraceae,Senecio,Belgium,Mons,Atlantic,Plant
Cirsium arvense (Mons),Asterales,Asteraceae,Cirsium,Belgium,Mons,Atlantic,Plant
Ligustrum vulgare (Mons),Lamiales,Oleaceae,Ligustrum,Belgium,Mons,Atlantic,Plant
Calystegia sepium (Mons),Solanales,Convolvulaceae,Calystegia,Belgium,Mons,Atlantic,Plant
Anthriscus sylvestris (Harmignies),Apiales,Apiaceae,Anthriscus,Belgium,Harmignies,Atlantic,Plant
Bryonia cretica (Harmignies),Cucurbitales,Cucurbitaceae,Bryonia,Belgium,Harmignies,Atlantic,Plant
Carduus tenuiflorus (Harmignies),Asterales,Asteraceae,Carduus,Belgium,Harmignies,Atlantic,Plant
Heracleum sphondylium (Harmignies),Apiales,Apiaceae,Heracleum,Belgium,Harmignies,Atlantic,Plant
Chaerophyllum temulum (La Louvi̬re),Apiales,Apiaceae,Chaerophyllum,Belgium,La Louvi̬re,Atlantic,Plant
Tanacetum vulgare (La Louvi̬re),Asterales,Asteraceae,Tanacetum,Belgium,La Louvi̬re,Atlantic,Plant
Centaurea nigra (La Louvi̬re),Asterales,Asteraceae,Centaurea,Belgium,La Louvi̬re,Atlantic,Plant
Ranunculus repens (La Louvi̬re),Ranunculales,Ranunculaceae,Ranunculus,Belgium,La Louvi̬re,Atlantic,Plant
Chamaenerion angustifolium (La Louvi̬re),Myrtales,Onagraceae,Chamaenerion,Belgium,La Louvi̬re,Atlantic,Plant
Hypochaeris radicata (La Louvi̬re),Asterales,Asteraceae,Hypochaeris,Belgium,La Louvi̬re,Atlantic,Plant
Potentilla reptans (La Louvi̬re),Rosales,Rosaceae,Potentilla,Belgium,La Louvi̬re,Atlantic,Plant
Malva sylvestris (La Louvi̬re),Malvales,Malvaceae,Malva,Belgium,La Louvi̬re,Atlantic,Plant
Reseda lutea (Saint-Ghislain),Brassicales,Resedaceae,Reseda,Belgium,Saint-Ghislain,Atlantic,Plant
Matricaria chamomilla (Saint-Ghislain),Asterales,Asteraceae,Matricaria,Belgium,Saint-Ghislain,Atlantic,Plant
Echium vulgare (Saint-Ghislain),Boraginales,Boraginaceae,Echium,Belgium,Saint-Ghislain,Atlantic,Plant
Buddleja davidii (Saint-Ghislain),Lamiales,Scrophulariaceae,Buddleja,Belgium,Saint-Ghislain,Atlantic,Plant
Cirsium arvense (Saint-Ghislain),Asterales,Asteraceae,Cirsium,Belgium,Saint-Ghislain,Atlantic,Plant
Dipsacus fullonum (Saint-Ghislain),Dipsacales,Caprifoliaceae,Dipsacus,Belgium,Saint-Ghislain,Atlantic,Plant
Hypericum perforatum (Saint-Ghislain),Malpighiales,Hypericaceae,Hypericum,Belgium,Saint-Ghislain,Atlantic,Plant
Arctium minus (Beloeil),Asterales,Asteraceae,Arctium,Belgium,Beloeil,Atlantic,Plant
Pentanema squarrosum (Beloeil),Asterales,Asteraceae,Pentanema,Belgium,Beloeil,Atlantic,Plant
Buddleja davidii (Mons),Lamiales,Scrophulariaceae,Buddleja,Belgium,Mons,Atlantic,Plant
Centaurea cyanus (Hyon),Asterales,Asteraceae,Centaurea,Belgium,Hyon,Atlantic,Plant
Papaver rhoeas (Hyon),Ranunculales,Papaveraceae,Papaver,Belgium,Hyon,Atlantic,Plant
Symphytum officinale (Hyon),Boraginales,Boraginaceae,Symphytum,Belgium,Hyon,Atlantic,Plant
Chamaemelum nobile (Hyon),Asterales,Asteraceae,Chamaemelum,Belgium,Hyon,Atlantic,Plant
Arctium tomentosum (Hyon),Asterales,Asteraceae,Arctium,Belgium,Hyon,Atlantic,Plant
Leucanthemum vulgare (Ecaussines),Asterales,Asteraceae,Leucanthemum,Belgium,Ecaussines,Atlantic,Plant
Lotus tenuis (Ecaussines),Fabales,Fabaceae,Lotus,Belgium,Ecaussines,Atlantic,Plant
Cornus sanguinea (Ecaussines),Cornales,Cornaceae,Cornus,Belgium,Ecaussines,Atlantic,Plant
Rubus fruticosus (Ecaussines),Rosales,Rosaceae,Rubus,Belgium,Ecaussines,Atlantic,Plant
Hypochaeris radicata (Ecaussines),Asterales,Asteraceae,Hypochaeris,Belgium,Ecaussines,Atlantic,Plant
Echium vulgare (Ecaussines),Boraginales,Boraginaceae,Echium,Belgium,Ecaussines,Atlantic,Plant
Vicia cracca (Ecaussines),Fabales,Fabaceae,Vicia,Belgium,Ecaussines,Atlantic,Plant
Cirsium vulgare (Ecaussines),Asterales,Asteraceae,Cirsium,Belgium,Ecaussines,Atlantic,Plant
Centaurea jacea (Ecaussines),Asterales,Asteraceae,Centaurea,Belgium,Ecaussines,Atlantic,Plant
Tanacetum vulgare (Ecaussines),Asterales,Asteraceae,Tanacetum,Belgium,Ecaussines,Atlantic,Plant
Dipsacus fullonum (Ecaussines),Dipsacales,Caprifoliaceae,Dipsacus,Belgium,Ecaussines,Atlantic,Plant
Crepis biennis (Ecaussines),Asterales,Asteraceae,Crepis,Belgium,Ecaussines,Atlantic,Plant
Lotus corniculatus (Ecaussines),Fabales,Fabaceae,Lotus,Belgium,Ecaussines,Atlantic,Plant
Melilotus altissimus (Ecaussines),Fabales,Fabaceae,Melilotus,Belgium,Ecaussines,Atlantic,Plant
Hypochaeris radicata (Mons),Asterales,Asteraceae,Hypochaeris,Belgium,Mons,Atlantic,Plant
Cirsium vulgare (Mons),Asterales,Asteraceae,Cirsium,Belgium,Mons,Atlantic,Plant
Crepis capillaris (Mons),Asterales,Asteraceae,Crepis,Belgium,Mons,Atlantic,Plant
Hedera helix (Mons),Apiales,Araliaceae,Hedera,Belgium,Mons,Atlantic,Plant
Jacobaea vulgaris (Mons),Asterales,Asteraceae,Jacobaea,Belgium,Mons,Atlantic,Plant
Trifolium repens (Obourg),Fabales,Fabaceae,Trifolium,Belgium,Obourg,Atlantic,Plant
Symphoricarpos albus (Obourg),Dipsacales,Caprifoliaceae,Symphoricarpos,Belgium,Obourg,Atlantic,Plant
Scrophularia nodosa (Obourg),Lamiales,Scrophulariaceae,Scrophularia,Belgium,Obourg,Atlantic,Plant
Hypochaeris radicata (Obourg),Asterales,Asteraceae,Hypochaeris,Belgium,Obourg,Atlantic,Plant
Cirsium vulgare (Obourg),Asterales,Asteraceae,Cirsium,Belgium,Obourg,Atlantic,Plant
Crepis capillaris (Obourg),Asterales,Asteraceae,Crepis,Belgium,Obourg,Atlantic,Plant
Cirsium arvense (Jemappes),Asterales,Asteraceae,Cirsium,Belgium,Jemappes,Atlantic,Plant
Sorbaria sorbifolia (Jemappes),Rosales,Rosaceae,Sorbaria,Belgium,Jemappes,Atlantic,Plant
Spiraea douglasii (Jemappes),Rosales,Rosaceae,Spiraea,Belgium,Jemappes,Atlantic,Plant
Urtica dioica (Jemappes),Rosales,Urticaceae,Urtica,Belgium,Jemappes,Atlantic,Plant
Daucus carota (Antoing),Apiales,Apiaceae,Daucus,Belgium,Antoing,Atlantic,Plant
Pulicaria dysenterica (Antoing),Asterales,Asteraceae,Pulicaria,Belgium,Antoing,Atlantic,Plant
Cirsium arvense (Antoing),Asterales,Asteraceae,Cirsium,Belgium,Antoing,Atlantic,Plant
Centaurea nigra (Antoing),Asterales,Asteraceae,Centaurea,Belgium,Antoing,Atlantic,Plant
Symphytum officinale (Antoing),Boraginales,Boraginaceae,Symphytum,Belgium,Antoing,Atlantic,Plant
Geranium dissectum (Antoing),Geraniales,Geraniaceae,Geranium,Belgium,Antoing,Atlantic,Plant
Vicia sativa (Antoing),Fabales,Fabaceae,Vicia,Belgium,Antoing,Atlantic,Plant
Echium vulgare (Obourg),Boraginales,Boraginaceae,Echium,Belgium,Obourg,Atlantic,Plant
Vicia cracca (Obourg),Fabales,Fabaceae,Vicia,Belgium,Obourg,Atlantic,Plant
Cirsium arvense (Obourg),Asterales,Asteraceae,Cirsium,Belgium,Obourg,Atlantic,Plant
Potentilla reptans (Obourg),Rosales,Rosaceae,Potentilla,Belgium,Obourg,Atlantic,Plant
Epilobium hirsutum (Obourg),Myrtales,Onagraceae,Epilobium,Belgium,Obourg,Atlantic,Plant
Carduus tenuiflorus (Obourg),Asterales,Asteraceae,Carduus,Belgium,Obourg,Atlantic,Plant
Origanum vulgare (Obourg),Lamiales,Lamiaceae,Origanum,Belgium,Obourg,Atlantic,Plant
Picris hieracioides (Obourg),Asterales,Asteraceae,Picris,Belgium,Obourg,Atlantic,Plant
Melilotus officinalis (Obourg),Fabales,Fabaceae,Melilotus,Belgium,Obourg,Atlantic,Plant
Senecio inaequidens (Obourg),Asterales,Asteraceae,Senecio,Belgium,Obourg,Atlantic,Plant
Mentha suaveolens (Obourg),Lamiales,Lamiaceae,Mentha,Belgium,Obourg,Atlantic,Plant
Reseda lutea (Obourg),Brassicales,Resedaceae,Reseda,Belgium,Obourg,Atlantic,Plant
Arctium tomentosum (Obourg),Asterales,Asteraceae,Arctium,Belgium,Obourg,Atlantic,Plant
Jacobaea vulgaris (Obourg),Asterales,Asteraceae,Jacobaea,Belgium,Obourg,Atlantic,Plant
Tanacetum vulgare (Obourg),Asterales,Asteraceae,Tanacetum,Belgium,Obourg,Atlantic,Plant
Calluna vulgaris (Braine-le-Comte),Ericales,Ericaceae,Calluna,Belgium,Braine-le-Comte,Atlantic,Plant
Symphytum officinale (Nouvelles),Boraginales,Boraginaceae,Symphytum,Belgium,Nouvelles,Atlantic,Plant
Geranium pyrenaicum (Nouvelles),Geraniales,Geraniaceae,Geranium,Belgium,Nouvelles,Atlantic,Plant
Tanacetum vulgare (Nouvelles),Asterales,Asteraceae,Tanacetum,Belgium,Nouvelles,Atlantic,Plant
Heracleum sphondylium (Nouvelles),Apiales,Apiaceae,Heracleum,Belgium,Nouvelles,Atlantic,Plant
Lapsana communis (Nouvelles),Asterales,Asteraceae,Lapsana,Belgium,Nouvelles,Atlantic,Plant
Sonchus arvensis (Nouvelles),Asterales,Asteraceae,Sonchus,Belgium,Nouvelles,Atlantic,Plant
Calystegia sepium (Nouvelles),Solanales,Convolvulaceae,Calystegia,Belgium,Nouvelles,Atlantic,Plant
Lonicera caprifolium (Nouvelles),Dipsacales,Caprifoliaceae,Lonicera,Belgium,Nouvelles,Atlantic,Plant
Arctium tomentosum (Nouvelles),Asterales,Asteraceae,Arctium,Belgium,Nouvelles,Atlantic,Plant
Hibiscus syriacus (Nouvelles),Malvales,Malvaceae,Hibiscus,Belgium,Nouvelles,Atlantic,Plant
Melissa officinalis (Nouvelles),Lamiales,Lamiaceae,Melissa,Belgium,Nouvelles,Atlantic,Plant
Calendula officinalis (Nouvelles),Asterales,Asteraceae,Calendula,Belgium,Nouvelles,Atlantic,Plant
Trifolium repens (Nouvelles),Fabales,Fabaceae,Trifolium,Belgium,Nouvelles,Atlantic,Plant
Tanacetum vulgare (Beloeil),Asterales,Asteraceae,Tanacetum,Belgium,Beloeil,Atlantic,Plant
Cirsium arvense (Beloeil),Asterales,Asteraceae,Cirsium,Belgium,Beloeil,Atlantic,Plant
Echium vulgare (Beloeil),Boraginales,Boraginaceae,Echium,Belgium,Beloeil,Atlantic,Plant
Cirsium vulgare (Beloeil),Asterales,Asteraceae,Cirsium,Belgium,Beloeil,Atlantic,Plant
Melilotus officinalis (Beloeil),Fabales,Fabaceae,Melilotus,Belgium,Beloeil,Atlantic,Plant
Dipsacus fullonum (Beloeil),Dipsacales,Caprifoliaceae,Dipsacus,Belgium,Beloeil,Atlantic,Plant
Verbena officinalis (Beloeil),Lamiales,Verbenaceae,Verbena,Belgium,Beloeil,Atlantic,Plant
Cornus sanguinea (Beloeil),Cornales,Cornaceae,Cornus,Belgium,Beloeil,Atlantic,Plant
Pulicaria dysenterica (Mons),Asterales,Asteraceae,Pulicaria,Belgium,Mons,Atlantic,Plant
Cirsium oleraceum (Mons),Asterales,Asteraceae,Cirsium,Belgium,Mons,Atlantic,Plant
Medicago lupulina (Mons),Fabales,Fabaceae,Medicago,Belgium,Mons,Atlantic,Plant
Eupatorium cannabinum (Mons),Asterales,Asteraceae,Eupatorium,Belgium,Mons,Atlantic,Plant
Angelica sylvestris (Mons),Apiales,Apiaceae,Angelica,Belgium,Mons,Atlantic,Plant
Solidago canadensis (Mons),Asterales,Asteraceae,Solidago,Belgium,Mons,Atlantic,Plant
Chamaemelum nobile (Mons),Asterales,Asteraceae,Chamaemelum,Belgium,Mons,Atlantic,Plant
Lathyrus sylvestris (Mons),Fabales,Fabaceae,Lathyrus,Belgium,Mons,Atlantic,Plant
Geranium molle (Mons),Geraniales,Geraniaceae,Geranium,Belgium,Mons,Atlantic,Plant
Berteroa incana (Mons),Brassicales,Brassicaceae,Berteroa,Belgium,Mons,Atlantic,Plant
Silene vulgaris (Mons),Caryophyllales,Caryophyllaceae,Silene,Belgium,Mons,Atlantic,Plant
Echium vulgare (Mons),Boraginales,Boraginaceae,Echium,Belgium,Mons,Atlantic,Plant
Trifolium pratense (Mons),Fabales,Fabaceae,Trifolium,Belgium,Mons,Atlantic,Plant
Convolvulus arvensis (Ciply),Solanales,Convolvulaceae,Convolvulus,Belgium,Ciply,Atlantic,Plant
Anthriscus sylvestris (Ciply),Apiales,Apiaceae,Anthriscus,Belgium,Ciply,Atlantic,Plant
Lapsana communis (Ciply),Asterales,Asteraceae,Lapsana,Belgium,Ciply,Atlantic,Plant
Cirsium vulgare (Ciply),Asterales,Asteraceae,Cirsium,Belgium,Ciply,Atlantic,Plant
Heracleum sphondylium (Ciply),Apiales,Apiaceae,Heracleum,Belgium,Ciply,Atlantic,Plant
Lamium album (Antoing),Lamiales,Lamiaceae,Lamium,Belgium,Antoing,Atlantic,Plant
Origanum vulgare (Beloeil),Lamiales,Lamiaceae,Origanum,Belgium,Beloeil,Atlantic,Plant
Buddleja davidii (Beloeil),Lamiales,Scrophulariaceae,Buddleja,Belgium,Beloeil,Atlantic,Plant
Linaria vulgaris (Beloeil),Lamiales,Plantaginaceae,Linaria,Belgium,Beloeil,Atlantic,Plant
Lathyrus sylvestris (Beloeil),Fabales,Fabaceae,Lathyrus,Belgium,Beloeil,Atlantic,Plant
Reseda lutea (Quaregnon),Brassicales,Resedaceae,Reseda,Belgium,Quaregnon,Atlantic,Plant
Tanacetum vulgare (Quaregnon),Asterales,Asteraceae,Tanacetum,Belgium,Quaregnon,Atlantic,Plant
Centaurea nigra (Quaregnon),Asterales,Asteraceae,Centaurea,Belgium,Quaregnon,Atlantic,Plant
Origanum vulgare (Quaregnon),Lamiales,Lamiaceae,Origanum,Belgium,Quaregnon,Atlantic,Plant
Rosa canina (Quaregnon),Rosales,Rosaceae,Rosa,Belgium,Quaregnon,Atlantic,Plant
Echium vulgare (Quaregnon),Boraginales,Boraginaceae,Echium,Belgium,Quaregnon,Atlantic,Plant
Verbena officinalis (Quaregnon),Lamiales,Verbenaceae,Verbena,Belgium,Quaregnon,Atlantic,Plant
Saponaria officinalis (Quaregnon),Caryophyllales,Caryophyllaceae,Saponaria,Belgium,Quaregnon,Atlantic,Plant
Clematis vitalba (Quaregnon),Ranunculales,Ranunculaceae,Clematis,Belgium,Quaregnon,Atlantic,Plant
Cirsium arvense (Warchin),Asterales,Asteraceae,Cirsium,Belgium,Warchin,Atlantic,Plant
Arctium minus (Warchin),Asterales,Asteraceae,Arctium,Belgium,Warchin,Atlantic,Plant
Ranunculus repens (Warchin),Ranunculales,Ranunculaceae,Ranunculus,Belgium,Warchin,Atlantic,Plant
Cirsium vulgare (Warchin),Asterales,Asteraceae,Cirsium,Belgium,Warchin,Atlantic,Plant
Trifolium repens (Warchin),Fabales,Fabaceae,Trifolium,Belgium,Warchin,Atlantic,Plant
Plantago lanceolata (Warchin),Lamiales,Plantaginaceae,Plantago,Belgium,Warchin,Atlantic,Plant
Holcus lanatus (Warchin),Poales,Poaceae,Holcus,Belgium,Warchin,Atlantic,Plant
Tanacetum vulgare (Colfontaine),Asterales,Asteraceae,Tanacetum,Belgium,Colfontaine,Atlantic,Plant
Trifolium pratense (Colfontaine),Fabales,Fabaceae,Trifolium,Belgium,Colfontaine,Atlantic,Plant
Heuchera sanguinea (Mons),Saxifragales,Saxifragaceae,Heuchera,Belgium,Mons,Atlantic,Plant
Sonchus oleraceus (Mons),Asterales,Asteraceae,Sonchus,Belgium,Mons,Atlantic,Plant
Pilosella officinarum (Mons),Asterales,Asteraceae,Pilosella,Belgium,Mons,Atlantic,Plant
Echinacea purpurea (Mons),Asterales,Asteraceae,Echinacea,Belgium,Mons,Atlantic,Plant
Iberis sempervirens (Mons),Brassicales,Brassicaceae,Iberis,Belgium,Mons,Atlantic,Plant
Prunella vulgaris (Mons),Lamiales,Lamiaceae,Prunella,Belgium,Mons,Atlantic,Plant
Pilosella aurantiaca (Mons),Asterales,Asteraceae,Pilosella,Belgium,Mons,Atlantic,Plant
Aquilegia vulgaris (Mons),Ranunculales,Ranunculaceae,Aquilegia,Belgium,Mons,Atlantic,Plant
Echinops ritro (Mons),Asterales,Asteraceae,Echinops,Belgium,Mons,Atlantic,Plant
Lysimachia clethroides (Mons),Ericales,Primulaceae,Lysimachia,Belgium,Mons,Atlantic,Plant
Pyracantha coccinea (Mons),Rosales,Rosaceae,Pyracantha,Belgium,Mons,Atlantic,Plant
Cornus alba (Mons),Cornales,Cornaceae,Cornus,Belgium,Mons,Atlantic,Plant
Bellis perennis (Mons),Asterales,Asteraceae,Bellis,Belgium,Mons,Atlantic,Plant
Geranium dissectum (Spiennes),Geraniales,Geraniaceae,Geranium,Belgium,Spiennes,Atlantic,Plant
Rosa canina (Spiennes),Rosales,Rosaceae,Rosa,Belgium,Spiennes,Atlantic,Plant
Cornus alba (Spiennes),Cornales,Cornaceae,Cornus,Belgium,Spiennes,Atlantic,Plant
Origanum vulgare (Spiennes),Lamiales,Lamiaceae,Origanum,Belgium,Spiennes,Atlantic,Plant
Lotus corniculatus (Spiennes),Fabales,Fabaceae,Lotus,Belgium,Spiennes,Atlantic,Plant
Hypochaeris radicata (Spiennes),Asterales,Asteraceae,Hypochaeris,Belgium,Spiennes,Atlantic,Plant
Heracleum sphondylium (Spiennes),Apiales,Apiaceae,Heracleum,Belgium,Spiennes,Atlantic,Plant
Clinopodium vulgare (Spiennes),Lamiales,Lamiaceae,Clinopodium,Belgium,Spiennes,Atlantic,Plant
Clematis vitalba (Spiennes),Ranunculales,Ranunculaceae,Clematis,Belgium,Spiennes,Atlantic,Plant
Hypericum perforatum (Spiennes),Malpighiales,Hypericaceae,Hypericum,Belgium,Spiennes,Atlantic,Plant
Lotus corniculatus (Le Roeulx),Fabales,Fabaceae,Lotus,Belgium,Le Roeulx,Atlantic,Plant
Leucanthemum vulgare (Le Roeulx),Asterales,Asteraceae,Leucanthemum,Belgium,Le Roeulx,Atlantic,Plant
Brassica arvensis (Le Roeulx),Brassicales,Brassicaceae,Brassica,Belgium,Le Roeulx,Atlantic,Plant
Centaurea nigra (Le Roeulx),Asterales,Asteraceae,Centaurea,Belgium,Le Roeulx,Atlantic,Plant
Hypericum perforatum (Le Roeulx),Malpighiales,Hypericaceae,Hypericum,Belgium,Le Roeulx,Atlantic,Plant
Rosa canina (Le Roeulx),Rosales,Rosaceae,Rosa,Belgium,Le Roeulx,Atlantic,Plant
Trifolium repens (Le Roeulx),Fabales,Fabaceae,Trifolium,Belgium,Le Roeulx,Atlantic,Plant
Vicia sepium (Le Roeulx),Fabales,Fabaceae,Vicia,Belgium,Le Roeulx,Atlantic,Plant
Dipsacus fullonum (Le Roeulx),Dipsacales,Caprifoliaceae,Dipsacus,Belgium,Le Roeulx,Atlantic,Plant
Crepis biennis (Charleroi),Asterales,Asteraceae,Crepis,Belgium,Charleroi,Continental,Plant
Picris hieracioides (Charleroi),Asterales,Asteraceae,Picris,Belgium,Charleroi,Continental,Plant
Lotus corniculatus (Charleroi),Fabales,Fabaceae,Lotus,Belgium,Charleroi,Continental,Plant
Echium vulgare (Charleroi),Boraginales,Boraginaceae,Echium,Belgium,Charleroi,Continental,Plant
Rosa canina (Charleroi),Rosales,Rosaceae,Rosa,Belgium,Charleroi,Continental,Plant
Medicago sativa (Charleroi),Fabales,Fabaceae,Medicago,Belgium,Charleroi,Continental,Plant
Melilotus officinalis (Charleroi),Fabales,Fabaceae,Melilotus,Belgium,Charleroi,Continental,Plant
Cirsium arvense (Charleroi),Asterales,Asteraceae,Cirsium,Belgium,Charleroi,Continental,Plant
Echium vulgare (Dour),Boraginales,Boraginaceae,Echium,Belgium,Dour,Atlantic,Plant
Centaurea nigra (Dour),Asterales,Asteraceae,Centaurea,Belgium,Dour,Atlantic,Plant
Tanacetum vulgare (Dour),Asterales,Asteraceae,Tanacetum,Belgium,Dour,Atlantic,Plant
Crepis biennis (Dour),Asterales,Asteraceae,Crepis,Belgium,Dour,Atlantic,Plant
Cirsium vulgare (Dour),Asterales,Asteraceae,Cirsium,Belgium,Dour,Atlantic,Plant
Lotus corniculatus (Dour),Fabales,Fabaceae,Lotus,Belgium,Dour,Atlantic,Plant
Senecio inaequidens (Hensies),Asterales,Asteraceae,Senecio,Belgium,Hensies,Atlantic,Plant
Jacobaea vulgaris (Hensies),Asterales,Asteraceae,Jacobaea,Belgium,Hensies,Atlantic,Plant
Rosa canina (Mons),Rosales,Rosaceae,Rosa,Belgium,Mons,Atlantic,Plant
Ranunculus repens (Mons),Ranunculales,Ranunculaceae,Ranunculus,Belgium,Mons,Atlantic,Plant
Echium vulgare (Anderlues),Boraginales,Boraginaceae,Echium,Belgium,Anderlues,Atlantic,Plant
Pilosella officinarum (Anderlues),Asterales,Asteraceae,Pilosella,Belgium,Anderlues,Atlantic,Plant
Jacobaea vulgaris (Anderlues),Asterales,Asteraceae,Jacobaea,Belgium,Anderlues,Atlantic,Plant
Melilotus officinalis (Anderlues),Fabales,Fabaceae,Melilotus,Belgium,Anderlues,Atlantic,Plant
Crepis capillaris (Anderlues),Asterales,Asteraceae,Crepis,Belgium,Anderlues,Atlantic,Plant
Picris hieracioides (Anderlues),Asterales,Asteraceae,Picris,Belgium,Anderlues,Atlantic,Plant
Senecio inaequidens (Anderlues),Asterales,Asteraceae,Senecio,Belgium,Anderlues,Atlantic,Plant
