Source,Target,Weight
Diptera (Bosco Chiesanuova),Ranunculales (Bosco Chiesanuova),4
Diptera (Bosco Chiesanuova),Rosales (Bosco Chiesanuova),18
Diptera (Bosco Chiesanuova),Saxifragales (Bosco Chiesanuova),2
Diptera (Buch),Asterales (Buch),6
Diptera (Buch),Lamiales (Buch),8
Diptera (Buch),Malpighiales (Buch),1
Diptera (Buch),Ranunculales (Buch),3
Diptera (Bulach),Asterales (Bulach),11
Diptera (Bulach),Dipsacales (Bulach),1
Diptera (Bulach),Lamiales (Bulach),6
Diptera (Bulach),Ranunculales (Bulach),2
Diptera (Burren region (Ireland)),Apiales (Burren region (Ireland)),5
Diptera (Burren region (Ireland)),Asparagales (Burren region (Ireland)),1
Diptera (Burren region (Ireland)),Asterales (Burren region (Ireland)),63
Diptera (Burren region (Ireland)),Celastrales (Burren region (Ireland)),2
Diptera (Burren region (Ireland)),Dipsacales (Burren region (Ireland)),5
Diptera (Burren region (Ireland)),Fabales (Burren region (Ireland)),11
Diptera (Burren region (Ireland)),Lamiales (Burren region (Ireland)),26
Diptera (Burren region (Ireland)),Poales (Burren region (Ireland)),3
Diptera (Burren region (Ireland)),Ranunculales (Burren region (Ireland)),51
Diptera (Burren region (Ireland)),Rosales (Burren region (Ireland)),6
Diptera (BÃ­lÃ¡ Hora),Ranunculales (BÃ­lÃ¡ Hora),3
Diptera (BÄstvina),Asterales (BÄstvina),8
Diptera (BÄstvina),Caryophyllales (BÄstvina),2
Diptera (BÄstvina),Dipsacales (BÄstvina),3
Diptera (BÄstvina),Lamiales (BÄstvina),25
Diptera (Cabrera),Asparagales (Cabrera),21
Diptera (Cabrera),Brassicales (Cabrera),3
Diptera (Cabrera),Fabales (Cabrera),5
Diptera (Cabrera),Geraniales (Cabrera),2
Diptera (Cabrera),Solanales (Cabrera),2
Diptera (Calamento),Asterales (Calamento),15
Diptera (Calamento),Lamiales (Calamento),6
Diptera (Calamento),Myrtales (Calamento),1
Diptera (Calamento),Ranunculales (Calamento),1
Diptera (Camisano Vicentino),Apiales (Camisano Vicentino),311
Diptera (Camisano Vicentino),Asterales (Camisano Vicentino),479
Diptera (Camisano Vicentino),Brassicales (Camisano Vicentino),29
Diptera (Camisano Vicentino),Caryophyllales (Camisano Vicentino),2
Diptera (Camisano Vicentino),Dipsacales (Camisano Vicentino),1
Diptera (Camisano Vicentino),Fabales (Camisano Vicentino),140
Diptera (Camisano Vicentino),Gentianales (Camisano Vicentino),4
Diptera (Camisano Vicentino),Lamiales (Camisano Vicentino),121
Diptera (Camisano Vicentino),Malpighiales (Camisano Vicentino),15
Diptera (Camisano Vicentino),Malvales (Camisano Vicentino),2
Diptera (Camisano Vicentino),Oxalidales (Camisano Vicentino),1
Diptera (Camisano Vicentino),Ranunculales (Camisano Vicentino),26
Diptera (Camisano Vicentino),Rosales (Camisano Vicentino),28
Diptera (Camisano Vicentino),Solanales (Camisano Vicentino),18
Diptera (CanRefila),Asparagales (CanRefila),7
Diptera (CanRefila),Asterales (CanRefila),1
Diptera (CanRefila),Liliales (CanRefila),12
Diptera (CanRefila),Malvales (CanRefila),40
Diptera (CanRefila),Sapindales (CanRefila),1
Diptera (CanVolaVola),Dipsacales (CanVolaVola),1
Diptera (CanVolaVola),Gentianales (CanVolaVola),1
Diptera (CanVolaVola),Lamiales (CanVolaVola),13
Diptera (CanVolaVola),Malvales (CanVolaVola),15
Diptera (Canal San Bovo),Apiales (Canal San Bovo),24
Diptera (Canal San Bovo),Asparagales (Canal San Bovo),2
Diptera (Canal San Bovo),Asterales (Canal San Bovo),195
Diptera (Canal San Bovo),Boraginales (Canal San Bovo),5
Diptera (Canal San Bovo),Brassicales (Canal San Bovo),3
Diptera (Canal San Bovo),Caryophyllales (Canal San Bovo),28
Diptera (Canal San Bovo),Dipsacales (Canal San Bovo),71
Diptera (Canal San Bovo),Ericales (Canal San Bovo),3
Diptera (Canal San Bovo),Fabales (Canal San Bovo),31
Diptera (Canal San Bovo),Gentianales (Canal San Bovo),7
Diptera (Canal San Bovo),Geraniales (Canal San Bovo),2
Diptera (Canal San Bovo),Lamiales (Canal San Bovo),69
Diptera (Canal San Bovo),Malpighiales (Canal San Bovo),42
Diptera (Canal San Bovo),Ranunculales (Canal San Bovo),2
Diptera (Canal San Bovo),Rosales (Canal San Bovo),5
Diptera (Canal San Bovo),Solanales (Canal San Bovo),2
Diptera (Canazei),Apiales (Canazei),34
Diptera (Canazei),Asterales (Canazei),18
Diptera (Canazei),Dipsacales (Canazei),11
Diptera (Canazei),Fabales (Canazei),4
Diptera (Canazei),Geraniales (Canazei),1
Diptera (Canazei),Lamiales (Canazei),4
Diptera (Canazei),Malpighiales (Canazei),1
Diptera (Canazei),Malvales (Canazei),1
Diptera (Canazei),Myrtales (Canazei),1
Diptera (Canazei),Rosales (Canazei),3
Diptera (Canazei),Saxifragales (Canazei),1
Diptera (Cap de Creus Natural Park),Apiales (Cap de Creus Natural Park),2
Diptera (Cap de Creus Natural Park),Dipsacales (Cap de Creus Natural Park),1
Diptera (Cap de Creus Natural Park),Fabales (Cap de Creus Natural Park),1
Diptera (Cap de Creus Natural Park),Lamiales (Cap de Creus Natural Park),6
Diptera (Cap de Creus Natural Park),Malvales (Cap de Creus Natural Park),3
Diptera (CarrerBetlem),Asparagales (CarrerBetlem),7
Diptera (CarrerBetlem),Lamiales (CarrerBetlem),10
Diptera (CarrerBetlem),Liliales (CarrerBetlem),4
Diptera (CarrerBetlem),Malvales (CarrerBetlem),56
Diptera (Cartigliano),Apiales (Cartigliano),12
Diptera (Cartigliano),Asterales (Cartigliano),38
Diptera (Cartigliano),Brassicales (Cartigliano),1
Diptera (Cartigliano),Caryophyllales (Cartigliano),8
Diptera (Cartigliano),Dipsacales (Cartigliano),12
Diptera (Cartigliano),Fabales (Cartigliano),18
Diptera (Cartigliano),Lamiales (Cartigliano),18
Diptera (Cartigliano),Malpighiales (Cartigliano),2
Diptera (Cartigliano),Myrtales (Cartigliano),3
Diptera (Cartigliano),Ranunculales (Cartigliano),3
Diptera (Cartigliano),Rosales (Cartigliano),5
Diptera (Cartigliano),Saxifragales (Cartigliano),4
Diptera (Castello Molina di Fiemme),Apiales (Castello Molina di Fiemme),10
Diptera (Castello Molina di Fiemme),Asterales (Castello Molina di Fiemme),15
Diptera (Castello Molina di Fiemme),Geraniales (Castello Molina di Fiemme),2
Diptera (Castello Molina di Fiemme),Lamiales (Castello Molina di Fiemme),4
Diptera (Castello Molina di Fiemme),Ranunculales (Castello Molina di Fiemme),5
Diptera (Cheile Turzii),Apiales (Cheile Turzii),2
Diptera (Cheile Turzii),Asparagales (Cheile Turzii),2
Diptera (Cheile Turzii),Asterales (Cheile Turzii),6
Diptera (Cheile Turzii),Dipsacales (Cheile Turzii),4
Diptera (Cheile Turzii),Fabales (Cheile Turzii),1
Diptera (Cheile Turzii),Lamiales (Cheile Turzii),8
Diptera (Chios),Apiales (Chios),42
Diptera (Chios),Asparagales (Chios),5
Diptera (Chios),Asterales (Chios),43
Diptera (Chios),Boraginales (Chios),1
Diptera (Chios),Fabales (Chios),5
Diptera (Chios),Gentianales (Chios),2
Diptera (Chios),Lamiales (Chios),225
Diptera (Chios),Malpighiales (Chios),1
Diptera (Chios),Malvales (Chios),17
Diptera (Chize),Apiales (Chize),132
Diptera (Chize),Asterales (Chize),286
Diptera (Chize),Brassicales (Chize),9
Diptera (Chize),Caryophyllales (Chize),19
Diptera (Chize),Dipsacales (Chize),4
Diptera (Chize),Ericales (Chize),1
Diptera (Chize),Fabales (Chize),31
Diptera (Chize),Gentianales (Chize),6
Diptera (Chize),Geraniales (Chize),3
Diptera (Chize),Lamiales (Chize),59
Diptera (Chize),Malpighiales (Chize),22
Diptera (Chize),Malvales (Chize),3
Diptera (Chize),Ranunculales (Chize),26
Diptera (Chize),Rosales (Chize),1
Diptera (Chize),Solanales (Chize),144
Diptera (Cismon del Grappa),Asterales (Cismon del Grappa),9
Diptera (Cismon del Grappa),Gentianales (Cismon del Grappa),2
Diptera (Cismon del Grappa),Lamiales (Cismon del Grappa),4
Diptera (Cismon del Grappa),Myrtales (Cismon del Grappa),1
Diptera (Cismon del Grappa),Ranunculales (Cismon del Grappa),15
Diptera (Coimbra),Apiales (Coimbra),169
Diptera (Coimbra),Boraginales (Coimbra),20
Diptera (Coimbra),Caryophyllales (Coimbra),15
Diptera (Coimbra),Cornales (Coimbra),4
Diptera (Coimbra),Ericales (Coimbra),16
Diptera (Coimbra),Fabales (Coimbra),10
Diptera (Coimbra),Lamiales (Coimbra),38
Diptera (Coimbra),Magnoliales (Coimbra),2
Diptera (Coimbra),Malpighiales (Coimbra),23
Diptera (Coimbra),Malvales (Coimbra),2
Diptera (Coimbra),Oxalidales (Coimbra),56
Diptera (Coimbra),Rosales (Coimbra),62
Diptera (Coimbra),Sapindales (Coimbra),8
Diptera (Coimbra),Solanales (Coimbra),19
Diptera (Colle Santa Lucia),Apiales (Colle Santa Lucia),21
Diptera (Colle Santa Lucia),Asterales (Colle Santa Lucia),9
Diptera (Colle Santa Lucia),Dipsacales (Colle Santa Lucia),3
Diptera (Coltesti),Apiales (Coltesti),11
Diptera (Coltesti),Asterales (Coltesti),28
Diptera (Coltesti),Caryophyllales (Coltesti),2
Diptera (Coltesti),Dipsacales (Coltesti),24
Diptera (Coltesti),Fabales (Coltesti),5
Diptera (Coltesti),Gentianales (Coltesti),2
Diptera (Coltesti),Lamiales (Coltesti),17
Diptera (Coltesti),Malpighiales (Coltesti),3
Diptera (Coltesti),Malvales (Coltesti),2
Diptera (Coltesti),Rosales (Coltesti),4
Diptera (Convento_de_la_luz),Lamiales (Convento_de_la_luz),2
Diptera (Cordenons),Asterales (Cordenons),1
Diptera (Cordenons),Fabales (Cordenons),1
Diptera (Cortina d Ampezzo),Apiales (Cortina d Ampezzo),5
Diptera (Cortina d Ampezzo),Asterales (Cortina d Ampezzo),14
Diptera (Cortina d Ampezzo),Caryophyllales (Cortina d Ampezzo),1
Diptera (Cortina d Ampezzo),Dipsacales (Cortina d Ampezzo),3
Diptera (Cortina d Ampezzo),Fabales (Cortina d Ampezzo),2
Diptera (Cortina d Ampezzo),Ranunculales (Cortina d Ampezzo),1
Diptera (Corvara in Badia),Apiales (Corvara in Badia),14
Diptera (Corvara in Badia),Asterales (Corvara in Badia),19
Diptera (Corvara in Badia),Dipsacales (Corvara in Badia),6
Diptera (Corvara in Badia),Fabales (Corvara in Badia),1
Diptera (Corvara in Badia),Lamiales (Corvara in Badia),1
Diptera (Corvara in Badia),Myrtales (Corvara in Badia),1
Diptera (Corvara in Badia),Rosales (Corvara in Badia),1
Diptera (Costabissara),Asterales (Costabissara),36
Diptera (Costabissara),Caryophyllales (Costabissara),2
Diptera (Costabissara),Dipsacales (Costabissara),2
Diptera (Costabissara),Fabales (Costabissara),6
Diptera (Costabissara),Gentianales (Costabissara),11
Diptera (Costabissara),Geraniales (Costabissara),2
Diptera (Costabissara),Lamiales (Costabissara),8
Diptera (Costabissara),Malvales (Costabissara),1
Diptera (Costabissara),Oxalidales (Costabissara),4
Diptera (Costabissara),Rosales (Costabissara),11
Diptera (Cotito_de_santa_teresa),Lamiales (Cotito_de_santa_teresa),4
Diptera (CÃ´te d'or),Apiales (CÃ´te d'or),69
Diptera (CÃ´te d'or),Asterales (CÃ´te d'or),88
Diptera (CÃ´te d'or),Boraginales (CÃ´te d'or),6
Diptera (CÃ´te d'or),Brassicales (CÃ´te d'or),31
Diptera (CÃ´te d'or),Caryophyllales (CÃ´te d'or),56
Diptera (CÃ´te d'or),Dipsacales (CÃ´te d'or),1
Diptera (CÃ´te d'or),Fabales (CÃ´te d'or),14
Diptera (CÃ´te d'or),Geraniales (CÃ´te d'or),3
Diptera (CÃ´te d'or),Lamiales (CÃ´te d'or),46
Diptera (CÃ´te d'or),Malpighiales (CÃ´te d'or),6
Diptera (CÃ´te d'or),Ranunculales (CÃ´te d'or),40
Diptera (CÃ´te d'or),Rosales (CÃ´te d'or),4
Diptera (CÃ´te d'or),Solanales (CÃ´te d'or),9
Diptera (Dubrovytsya),Apiales (Dubrovytsya),1
Diptera (Dubrovytsya),Asterales (Dubrovytsya),9
Diptera (Dubrovytsya),Ranunculales (Dubrovytsya),1
Diptera (Dzier_ys_aw),Apiales (Dzier_ys_aw),4
Diptera (Dzier_ys_aw),Asterales (Dzier_ys_aw),89
Diptera (Dzier_ys_aw),Caryophyllales (Dzier_ys_aw),2
Diptera (Dzier_ys_aw),Dipsacales (Dzier_ys_aw),1
Diptera (Dzier_ys_aw),Fabales (Dzier_ys_aw),4
Diptera (Dzier_ys_aw),Gentianales (Dzier_ys_aw),1
Diptera (Dzier_ys_aw),Lamiales (Dzier_ys_aw),1
Diptera (Dzier_ys_aw),Solanales (Dzier_ys_aw),1
Diptera (East Leinster (Ireland)),Apiales (East Leinster (Ireland)),40
Diptera (East Leinster (Ireland)),Asparagales (East Leinster (Ireland)),3
Diptera (East Leinster (Ireland)),Asterales (East Leinster (Ireland)),184
Diptera (East Leinster (Ireland)),Brassicales (East Leinster (Ireland)),63
Diptera (East Leinster (Ireland)),Caryophyllales (East Leinster (Ireland)),51
Diptera (East Leinster (Ireland)),Cucurbitales (East Leinster (Ireland)),10
Diptera (East Leinster (Ireland)),Dipsacales (East Leinster (Ireland)),8
Diptera (East Leinster (Ireland)),Ericales (East Leinster (Ireland)),1
Diptera (East Leinster (Ireland)),Escalloniales (East Leinster (Ireland)),2
Diptera (East Leinster (Ireland)),Fabales (East Leinster (Ireland)),13
Diptera (East Leinster (Ireland)),Gentianales (East Leinster (Ireland)),1
Diptera (East Leinster (Ireland)),Geraniales (East Leinster (Ireland)),9
Diptera (East Leinster (Ireland)),Lamiales (East Leinster (Ireland)),31
Diptera (East Leinster (Ireland)),Malpighiales (East Leinster (Ireland)),6
Diptera (East Leinster (Ireland)),Malvales (East Leinster (Ireland)),2
Diptera (East Leinster (Ireland)),Myrtales (East Leinster (Ireland)),11
Diptera (East Leinster (Ireland)),Ranunculales (East Leinster (Ireland)),82
Diptera (East Leinster (Ireland)),Rosales (East Leinster (Ireland)),121
Diptera (East Leinster (Ireland)),Solanales (East Leinster (Ireland)),3
Diptera (El_pinar),Malvales (El_pinar),5
Diptera (El_pozo),Lamiales (El_pozo),7
Diptera (Endingen),Asterales (Endingen),11
Diptera (Endingen),Brassicales (Endingen),3
Diptera (Endingen),Dipsacales (Endingen),1
Diptera (Endingen),Gentianales (Endingen),1
Diptera (Endingen),Lamiales (Endingen),3
Diptera (Endingen),Ranunculales (Endingen),7
Diptera (Endingen),Rosales (Endingen),2
Diptera (Erlenbachova bouda),Asterales (Erlenbachova bouda),10
Diptera (Erlenbachova bouda),Boraginales (Erlenbachova bouda),2
Diptera (Erlenbachova bouda),Caryophyllales (Erlenbachova bouda),11
Diptera (Erlenbachova bouda),Ranunculales (Erlenbachova bouda),5
Diptera (EsCabanells),Asparagales (EsCabanells),26
Diptera (EsCabanells),Asterales (EsCabanells),1
Diptera (EsCabanells),Malvales (EsCabanells),13
Diptera (EsCapdella),Apiales (EsCapdella),1
Diptera (EsCapdella),Asterales (EsCapdella),7
Diptera (EsCapdella),Brassicales (EsCapdella),1
Diptera (EsCapdella),Malpighiales (EsCapdella),3
Diptera (EsCapdella),Malvales (EsCapdella),15
Diptera (EsCapdella),Solanales (EsCapdella),1
Diptera (Esparragal),Malvales (Esparragal),1
Diptera (Esporles),Asparagales (Esporles),1
Diptera (Esporles),Asterales (Esporles),29
Diptera (Esporles),Lamiales (Esporles),1
Diptera (Esporles),Malpighiales (Esporles),1
Diptera (Esporles),Malvales (Esporles),1
Diptera (FajtÅ¯v kopec),Asterales (FajtÅ¯v kopec),18
Diptera (Falcade),Apiales (Falcade),4
Diptera (Falcade),Asterales (Falcade),131
Diptera (Falcade),Geraniales (Falcade),1
Diptera (Falcade),Ranunculales (Falcade),1
Diptera (Farms in south-east Ireland),Apiales (Farms in south-east Ireland),38
Diptera (Farms in south-east Ireland),Asparagales (Farms in south-east Ireland),7
Diptera (Farms in south-east Ireland),Asterales (Farms in south-east Ireland),459
Diptera (Farms in south-east Ireland),Brassicales (Farms in south-east Ireland),5
Diptera (Farms in south-east Ireland),Caryophyllales (Farms in south-east Ireland),7
Diptera (Farms in south-east Ireland),Dipsacales (Farms in south-east Ireland),8
Diptera (Farms in south-east Ireland),Ericales (Farms in south-east Ireland),2
Diptera (Farms in south-east Ireland),Fabales (Farms in south-east Ireland),19
Diptera (Farms in south-east Ireland),Gentianales (Farms in south-east Ireland),9
Diptera (Farms in south-east Ireland),Geraniales (Farms in south-east Ireland),10
Diptera (Farms in south-east Ireland),Lamiales (Farms in south-east Ireland),83
Diptera (Farms in south-east Ireland),Malpighiales (Farms in south-east Ireland),7
Diptera (Farms in south-east Ireland),Myrtales (Farms in south-east Ireland),18
Diptera (Farms in south-east Ireland),Poales (Farms in south-east Ireland),3
Diptera (Farms in south-east Ireland),Ranunculales (Farms in south-east Ireland),83
Diptera (Farms in south-east Ireland),Rosales (Farms in south-east Ireland),160
Diptera (Farms in south-east Ireland),Solanales (Farms in south-east Ireland),29
Diptera (Folegandros),Apiales (Folegandros),1
Diptera (Folegandros),Asparagales (Folegandros),1
Diptera (Folegandros),Asterales (Folegandros),13
Diptera (Folegandros),Fabales (Folegandros),2
Diptera (Folegandros),Lamiales (Folegandros),12
Diptera (Folegandros),Malpighiales (Folegandros),1
Diptera (Fontaniva),Asterales (Fontaniva),5
Diptera (Fontaniva),Caryophyllales (Fontaniva),3
Diptera (Fontaniva),Dipsacales (Fontaniva),5
Diptera (Fontaniva),Fabales (Fontaniva),4
Diptera (Fontaniva),Lamiales (Fontaniva),1
Diptera (Fontaniva),Solanales (Fontaniva),4
Diptera (Fonzaso),Apiales (Fonzaso),13
Diptera (Fonzaso),Asterales (Fonzaso),113
Diptera (Fonzaso),Brassicales (Fonzaso),32
Diptera (Fonzaso),Caryophyllales (Fonzaso),30
Diptera (Fonzaso),Dipsacales (Fonzaso),1
Diptera (Fonzaso),Fabales (Fonzaso),14
Diptera (Fonzaso),Geraniales (Fonzaso),1
Diptera (Fonzaso),Lamiales (Fonzaso),32
Diptera (Fonzaso),Malpighiales (Fonzaso),1
Diptera (Fonzaso),Myrtales (Fonzaso),5
Diptera (Fonzaso),Ranunculales (Fonzaso),9
Diptera (Fonzaso),Rosales (Fonzaso),4
Diptera (Frick),Asterales (Frick),2
Diptera (Frick),Dipsacales (Frick),2
Diptera (Frick),Lamiales (Frick),1
Diptera (Frick),Ranunculales (Frick),2
Diptera (Frick),Rosales (Frick),1
Diptera (Frick),Solanales (Frick),2
Diptera (Friedeburg),Asterales (Friedeburg),15
Diptera (Friedeburg),Brassicales (Friedeburg),4
Diptera (Friedeburg),Gentianales (Friedeburg),3
Diptera (Friedeburg),Lamiales (Friedeburg),1
Diptera (Ghe_ari Village),Apiales (Ghe_ari Village),146
Diptera (Ghe_ari Village),Asterales (Ghe_ari Village),235
Diptera (Ghe_ari Village),Caryophyllales (Ghe_ari Village),44
Diptera (Ghe_ari Village),Dipsacales (Ghe_ari Village),239
Diptera (Ghe_ari Village),Fabales (Ghe_ari Village),14
Diptera (Ghe_ari Village),Gentianales (Ghe_ari Village),20
Diptera (Ghe_ari Village),Lamiales (Ghe_ari Village),62
Diptera (Ghe_ari Village),Malpighiales (Ghe_ari Village),51
Diptera (Ghe_ari Village),Malvales (Ghe_ari Village),44
Diptera (Ghe_ari Village),Ranunculales (Ghe_ari Village),1
Diptera (Ghe_ari Village),Rosales (Ghe_ari Village),12
Diptera (Ghetari),Apiales (Ghetari),8
Diptera (Ghetari),Asterales (Ghetari),94
Diptera (Ghetari),Caryophyllales (Ghetari),1
Diptera (Ghetari),Dipsacales (Ghetari),136
Diptera (Ghetari),Fabales (Ghetari),1
Diptera (Ghetari),Malpighiales (Ghetari),9
Diptera (Ghetari),Malvales (Ghetari),18
Diptera (Gimritz),Apiales (Gimritz),1
Diptera (Gimritz),Asterales (Gimritz),10
Diptera (Gimritz),Brassicales (Gimritz),9
Diptera (Gimritz),Geraniales (Gimritz),1
Diptera (Gimritz),Lamiales (Gimritz),1
Diptera (Gimritz),Malpighiales (Gimritz),1
Diptera (Giverny),Apiales (Giverny),19
Diptera (Giverny),Asparagales (Giverny),1
Diptera (Giverny),Asterales (Giverny),112
Diptera (Giverny),Boraginales (Giverny),1
Diptera (Giverny),Brassicales (Giverny),3
Diptera (Giverny),Dipsacales (Giverny),82
Diptera (Giverny),Fabales (Giverny),4
Diptera (Giverny),Gentianales (Giverny),16
Diptera (Giverny),Lamiales (Giverny),38
Diptera (Giverny),Malpighiales (Giverny),46
Diptera (Giverny),Malvales (Giverny),22
Diptera (Giverny),Pinales (Giverny),1
Diptera (Giverny),Santalales (Giverny),3
Diptera (Giverny),Saxifragales (Giverny),2
Diptera (Goettingen),Apiales (Goettingen),545
Diptera (Goettingen),Asparagales (Goettingen),5
Diptera (Goettingen),Asterales (Goettingen),658
Diptera (Goettingen),Cornales (Goettingen),3
Diptera (Goettingen),Dipsacales (Goettingen),622
Diptera (Goettingen),Fabales (Goettingen),58
Diptera (Goettingen),Gentianales (Goettingen),123
Diptera (Goettingen),Lamiales (Goettingen),106
Diptera (Goettingen),Malpighiales (Goettingen),277
Diptera (Goettingen),Malvales (Goettingen),40
Diptera (Goettingen),Ranunculales (Goettingen),24
Diptera (Goettingen),Rosales (Goettingen),37
Diptera (Goettingen),Solanales (Goettingen),1
Diptera (Greifenhagen),Apiales (Greifenhagen),5
Diptera (Greifenhagen),Asterales (Greifenhagen),9
Diptera (Greifenhagen),Boraginales (Greifenhagen),2
Diptera (Greifenhagen),Dipsacales (Greifenhagen),1
Diptera (Greifenhagen),Fabales (Greifenhagen),1
Diptera (Greifenhagen),Gentianales (Greifenhagen),4
Diptera (Greifenhagen),Rosales (Greifenhagen),4
Diptera (Greifenhagen),Solanales (Greifenhagen),2
Diptera (Grigno),Apiales (Grigno),6
Diptera (Grigno),Asterales (Grigno),41
Diptera (Grigno),Boraginales (Grigno),2
Diptera (Grigno),Caryophyllales (Grigno),9
Diptera (Grigno),Ericales (Grigno),1
Diptera (Grigno),Fabales (Grigno),1
Diptera (Grigno),Geraniales (Grigno),1
Diptera (Grigno),Lamiales (Grigno),25
Diptera (Grigno),Malpighiales (Grigno),4
Diptera (Grigno),Myrtales (Grigno),1
Diptera (Grigno),Oxalidales (Grigno),1
Diptera (Grigno),Ranunculales (Grigno),10
Diptera (Grigno),Rosales (Grigno),2
Diptera (Grouches Luchuel),Apiales (Grouches Luchuel),18
Diptera (Grouches Luchuel),Asterales (Grouches Luchuel),112
Diptera (Grouches Luchuel),Boraginales (Grouches Luchuel),2
